path_num,points,times,Energy,total_dist,Total_time,avg_path_vel
329,"1,2,1;-2,3,1;0,5,1;0,5,1;2,-5,1;3,2,1;4,-3,1","62,64,96,98,98,112,101",806590383.6327893,30.59489911505819,631,0.04848636943749317
330,"4,-3,1;5,2,1;5,4,1;5,5,1;5,5,1;-5,5,1;-2,-5,1;1,3,1","116,82,112,61,94,70,64,75",8452135101.955656,42.08332976782087,674,0.06243817472970455
331,"1,3,1;3,-4,1;3,-3,1;5,-2,1;-5,0,1;3,-1,1;5,0,1;5,0,1;5,-2,1","59,59,58,80,93,60,68,68,112",4855680167.897026,36.17482027993259,657,0.05506060925408309
332,"5,-2,1;5,0,1;-5,0,1;-4,0,1;-1,-2,1;0,-1,1;0,0,1;1,2,1","67,104,79,70,95,72,72,117",1045729095.7807206,26.640997622471378,676,0.03940975979655529
333,"1,2,1;2,2,1;-3,-3,1;1,2,1;2,2,1;-3,-4,1;2,3,1;-4,3,1","50,76,74,115,100,105,71,56",8821681.679620657,40.122834969747394,647,0.06201365528554466
334,"-4,3,1;2,4,1;2,5,1;-4,5,1;-3,5,1;2,-5,1;-3,4,1","92,79,83,85,99,88,109",0.0,40.55873255878417,635,0.06387201977761287
335,"-3,4,1;1,5,1;-3,5,1;0,5,1;0,5,1;0,-5,1;-1,2,1;0,2,1","67,73,89,88,119,79,92,92",0.0,34.19417343748314,699,0.04891870305791579
336,"0,2,1;2,-3,1;-2,0,1;0,0,1;1,0,1;-3,-1,1;-2,0,1;0,0,1","117,69,84,60,78,80,60,61",0.0,22.922483995125262,609,0.03763954679002506
337,"0,0,1;-1,-2,1;0,-1,1;0,-1,1;2,0,1;3,0,1;4,1,1;5,-1,1","105,83,74,79,62,115,59,100",0.0,10.53663105724556,677,0.015563709094897429
338,"5,-1,1;-5,0,1;-2,0,1;0,0,1;-1,-1,1;0,0,1;-1,0,1;0,0,1;1,0,1","91,99,51,66,89,76,76,84,54",0.0,25.977322259459868,686,0.03786781670475199
339,"1,0,1;3,-1,1;-3,0,1;0,0,1;2,-1,1;3,0,1;-5,-1,1;2,0,1","106,70,90,51,89,75,68,83",0.0,31.10243760783492,632,0.04921271773391601
340,"2,0,1;2,-1,1;4,-1,1;-5,0,1;-3,0,1;2,-2,1;-2,0,1","92,103,117,104,108,97,57",0.0,25.9126859002715,678,0.038219300737863574
341,"-2,0,1;0,0,1;1,1,1;-1,-2,1;0,0,1;0,2,1;2,3,1;-3,5,1","118,104,53,82,67,72,76,110",0.0,20.877065599971168,682,0.030611533137787635
342,"-3,5,1;0,-5,1;1,-3,1;3,1,1;-5,2,1;2,-2,1;-4,0,1;-2,1,1","67,68,63,58,95,60,118,104",0.0,47.664601130688865,633,0.07529952785258905
343,"-2,1,1;0,-2,1;1,1,1;-1,-1,1;-1,-1,1;0,1,1;-2,1,1;0,-3,1;-1,-1,1","64,66,115,63,72,54,55,119,63",0.0,22.776595947877507,671,0.03394425625615128
344,"-1,-1,1;0,-1,1;0,1,1;-1,-3,1;0,2,1;-2,4,1;0,5,1","119,115,79,76,111,71,102",0.0,18.70083380382952,673,0.027787271625303894
345,"0,5,1;0,5,1;1,5,1;-1,5,1;1,5,1;2,5,1;-3,-5,1","109,108,59,64,83,104,110",0.0,22.18033988749895,637,0.03481999982338924
346,"-3,-5,1;1,3,1;3,-5,1;-3,4,1;2,-5,1;2,2,1;3,2,1;4,-4,1","94,110,58,78,55,85,95,95",0.0,58.21648155375697,670,0.08689027097575668
347,"4,-4,1;5,1,1;5,-3,1;5,-2,1;-5,-1,1;-2,0,1;0,0,1;0,0,1","109,74,68,66,115,83,64,95",0.0,30.968027044374434,674,0.045946627662276605
348,"0,0,1;0,0,1;0,0,1;1,-1,1;3,0,1;5,2,1;5,4,1;5,-5,1;-5,-2,1","68,58,98,99,59,52,103,52,106",0.0,27.91901517352963,695,0.04017124485399947
349,"-5,-2,1;-2,0,1;0,-1,1;1,0,1;-1,1,1;-1,-2,1;0,1,1","53,106,74,107,82,95,113",0.0,21.039343260139546,630,0.033395782952602454
350,"0,1,1;1,3,1;2,-3,1;3,-1,1;-5,0,1;-3,-1,1;1,0,1;-1,1,1","107,54,104,91,68,70,88,91",0.0,28.21239781421359,673,0.041920353364358974
351,"-1,1,1;0,-2,1;-2,0,1;0,1,1;0,-1,1;-1,0,1;0,-1,1;2,0,1;-3,0,1","57,57,103,61,79,100,115,55,68",0.0,21.705481427033437,695,0.031230908528105665
352,"-3,0,1;-1,2,1;0,2,1;0,3,1;0,-5,1;1,4,1;-3,5,1;-1,-5,1","79,113,74,96,86,98,65,68",0.0,39.204956915686836,679,0.057739259080540256
353,"-1,-5,1;0,4,1;-2,-4,1;0,3,1;0,-4,1;2,1,1;-3,-2,1;-1,0,1","69,112,63,52,93,70,68,84",0.0,50.72526961897203,611,0.08302008120944686
354,"-1,0,1;1,1,1;1,3,1;3,3,1;-3,-5,1;0,-4,1;2,-2,1;-4,0,1;-3,1,1","71,73,75,79,118,96,53,60,52",0.0,30.965541645124215,677,0.04573935250387624
355,"-3,1,1;0,-3,1;2,1,1;3,3,1;-5,4,1;4,5,1;-5,5,1;2,5,1","58,93,97,68,92,77,91,114",0.0,47.98812447910372,690,0.06954800649145466
356,"2,5,1;2,-5,1;-3,-2,1;1,1,1;-2,2,1;1,-4,1;-2,1,1","77,73,117,88,86,102,92",0.0,41.91755018949286,635,0.06601189006219348
357,"-2,1,1;0,-2,1;2,0,1;-2,0,1;0,0,1;-1,0,1;0,0,1","116,115,85,56,93,71,118",0.0,16.67004637770997,654,0.025489367550015244
358,"0,0,1;0,2,1;1,-4,1;-1,3,1;1,3,1;-3,4,1;0,5,1;1,5,1","84,91,77,52,94,67,118,86",0.0,25.648255705364775,669,0.03833819985854227
359,"1,5,1;3,-5,1;5,-2,1;5,-1,1;5,1,1;-5,2,1;-3,4,1;0,5,1","80,72,87,57,102,110,93,59",0.0,37.9431902222778,660,0.05748968215496636
360,"0,5,1;-1,-5,1;0,-3,1;0,-2,1;1,0,1;2,0,1;2,0,1;-4,-2,1","68,94,82,53,104,96,69,99",0.0,27.84656689645723,665,0.04187453668640185
361,"-4,-2,1;1,0,1;3,1,1;-4,2,1;-1,2,1;0,2,1;0,4,1","99,59,92,57,107,82,116",0.0,25.16443655149935,612,0.04111836037826691
362,"0,4,1;-2,-4,1;-1,-1,1;-1,1,1;0,3,1;-2,-3,1;0,-1,1;1,0,1","72,54,119,60,108,52,104,92",0.0,30.21175289635954,661,0.04570613146196602
363,"1,0,1;-2,-1,1;1,-1,1;-2,-1,1;0,0,1;-2,2,1;0,-4,1;0,3,1","111,83,60,63,65,70,98,103",0.0,28.55132808275112,653,0.04372332018798027
364,"0,3,1;0,4,1;2,-5,1;3,-4,1;-4,1,1;3,-1,1;-3,0,1","73,106,83,114,105,58,82",0.0,36.59895570628735,621,0.058935516435245326
365,"-3,0,1;-2,1,1;-1,-1,1;0,0,1;0,1,1;-2,3,1;1,4,1;3,-5,1;-5,4,1","66,63,119,61,83,119,52,85,51",0.0,36.31633892324574,699,0.0519547051834703
366,"-5,4,1;-4,-4,1;2,2,1;2,4,1;3,5,1;5,5,1;-5,5,1;4,5,1","95,51,97,92,59,57,72,109",0.0,47.36487692234306,632,0.07494442551003648
367,"4,5,1;5,5,1;-5,-5,1;3,-3,1;-5,-1,1;-4,0,1;-2,0,1","74,97,78,115,71,111,95",0.0,41.45189592600754,641,0.06466754434634561
368,"-2,0,1;0,0,1;0,0,1;-1,2,1;0,2,1;0,4,1;0,-4,1","71,116,109,62,118,89,107",0.0,17.23606797749979,672,0.025648910680803258
369,"0,-4,1;2,2,1;-3,-3,1;-2,0,1;0,1,1;-2,2,1;-1,3,1;0,5,1;-1,-5,1","71,98,54,116,55,107,59,60,63",0.0,38.73019390836397,683,0.056705994009317674
370,"-1,-5,1;0,3,1;0,-5,1;2,3,1;-2,4,1;0,4,1;1,-4,1","97,93,113,56,89,76,112",0.0,43.59285188704287,636,0.0685422199481806
371,"1,-4,1;1,-2,1;-1,0,1;-1,2,1;-1,3,1;0,-3,1;1,2,1","100,59,82,113,84,105,104",0.0,23.133314794254858,647,0.03575473693084213
372,"1,2,1;2,2,1;2,2,1;2,-3,1;-3,0,1;2,0,1;2,1,1;-2,-3,1","64,117,102,66,54,65,110,107",0.0,25.723874121837472,685,0.03755310090779193
373,"-2,-3,1;0,0,1;-1,1,1;1,-3,1;1,1,1;-1,1,1;-1,2,1;1,-3,1","96,113,58,81,75,76,64,92",0.0,25.48261687543516,655,0.038904758588450626
374,"1,-3,1;2,0,1;3,1,1;-4,-1,1;-3,1,1;-1,2,1;0,-4,1","97,108,103,68,96,82,109",0.0,25.57377725728817,663,0.038572816376000255
375,"0,-4,1;-2,-3,1;0,0,1;0,2,1;0,2,1;-2,4,1;1,5,1","111,50,102,114,85,99,96",0.0,17.832324037878347,657,0.027142045719753954
376,"1,5,1;1,-5,1;3,-4,1;3,3,1;4,-4,1;-5,-2,1;2,1,1;-3,1,1","116,63,114,58,63,72,111,76",0.0,53.24147286611485,673,0.07911065804771894
377,"-3,1,1;1,-1,1;1,0,1;-1,0,1;0,0,1;0,0,1;1,0,1;1,-2,1;-1,0,1","61,73,79,57,53,59,102,59,70",0.0,17.46284073991415,613,0.02848750528534119
378,"-1,0,1;-1,0,1;0,0,1;-1,0,1;0,0,1;0,-2,1;1,-1,1;2,0,1;-2,0,1","68,62,87,68,50,99,112,64,56",0.0,12.82842712474619,666,0.019261902589708994
379,"-2,0,1;0,0,1;-1,-2,1;0,0,1;0,-2,1;-2,0,1;0,-1,1;2,0,1;3,0,1","58,75,88,62,61,59,89,74,80",0.0,18.77269903474535,646,0.029059905626540792
380,"3,0,1;-5,-1,1;-4,0,1;-3,1,1;-2,2,1;1,-4,1;3,-3,1;5,-1,1","94,78,85,119,105,74,88,51",0.0,27.077597470163187,694,0.03901671105210834
381,"5,-1,1;-5,-1,1;-2,-1,1;1,0,1;3,-1,1;-3,0,1;1,2,1;1,-4,1","75,59,94,101,87,55,68,99",0.0,40.05226363655875,638,0.06277784269053095
382,"1,-4,1;-3,-1,1;1,0,1;-1,1,1;0,3,1;0,5,1;2,-5,1","103,114,109,76,65,113,63",0.0,29.91638623342047,643,0.046526261638290003
383,"2,-5,1;4,-3,1;4,2,1;5,-3,1;-5,1,1;-2,-2,1;0,-1,1;0,0,1","89,94,81,69,85,116,60,57",0.0,36.56164972436156,651,0.05616228836307459
384,"0,0,1;0,0,1;0,0,1;0,-2,1;-1,1,1;0,1,1;0,2,1","112,64,57,98,85,118,82",0.0,7.16227766016838,616,0.011627074123649968
385,"0,2,1;-2,4,1;0,5,1;0,-5,1;0,3,1;0,3,1;-2,-4,1;-1,2,1","86,91,83,102,73,59,108,62",0.0,38.42736752182471,664,0.0578725414485312
386,"-1,2,1;0,-2,1;1,1,1;1,-2,1;-1,-1,1;-1,0,1;-1,0,1;0,0,1;2,1,1","110,61,67,73,74,55,91,69,64",0.0,18.99358721828541,664,0.028604800027538266
387,"2,1,1;-3,-1,1;0,-1,1;0,0,1;0,-2,1;0,-1,1;-2,-1,1","109,78,66,111,113,59,99",0.0,16.621232784634294,635,0.026175169739581568
388,"-2,-1,1;-1,0,1;0,0,1;1,1,1;3,-2,1;-3,0,1;0,2,1","118,62,65,119,60,73,108",0.0,19.600152973510717,605,0.03239694706365408
389,"0,2,1;1,-3,1;3,-1,1;5,-1,1;5,0,1;5,1,1;-5,3,1","107,115,63,80,109,66,101",0.0,24.125485665524543,641,0.03763726312874344
390,"-5,3,1;3,-3,1;3,0,1;-4,0,1;2,-2,1;-3,0,1","81,101,79,110,114,107",0.0,37.540672022316556,592,0.06341329733499418
391,"-3,0,1;-2,-2,1;1,0,1;3,-2,1;3,1,1;4,3,1;-4,-4,1;-3,-1,1","60,95,114,71,105,82,72,76",0.0,30.698537828112787,675,0.04547931530090783
392,"-3,-1,1;1,1,1;3,-1,1;5,-1,1;-5,-1,1;-3,-1,1;0,0,1;-2,-1,1","105,108,101,67,117,62,58,61",0.0,29.861186377582317,679,0.043978183177588094
393,"-2,-1,1;0,0,1;-2,1,1;-1,1,1;0,2,1;0,2,1;1,2,1","64,119,86,112,64,101,93",0.0,10.122417494872465,639,0.015841028943462388
394,"1,2,1;3,2,1;3,-4,1;-4,1,1;-2,2,1;0,-4,1;-2,-3,1;0,-1,1","106,57,60,73,82,107,92,95",0.0,32.463511644624944,672,0.04830879709021569
395,"0,-1,1;0,0,1;-1,0,1;0,1,1;-2,2,1;0,2,1;-1,2,1;0,4,1;1,4,1;2,-5,1","67,63,62,67,54,55,82,55,90,84",0.0,21.941734655510093,679,0.03231477857954358
396,"2,-5,1;-2,4,1;0,4,1;0,-5,1;0,3,1;-1,5,1;0,-5,1","91,101,96,102,91,119,61",0.0,46.51996620755129,661,0.07037816370280074
397,"0,-5,1;0,-4,1;-2,2,1;0,-3,1;0,-1,1;1,0,1;-2,0,1;0,-1,1","50,111,62,111,118,53,100,65",0.0,26.36000166734415,670,0.03934328607066291
398,"0,-1,1;-2,0,1;0,0,1;0,1,1;2,3,1;3,5,1;4,-5,1;5,4,1","77,71,57,84,116,71,70,62",0.0,30.40582383900408,608,0.0500095786825725
399,"5,4,1;-5,5,1;4,5,1;5,5,1;-5,5,1;4,5,1;-4,5,1;-2,-5,1","78,70,94,80,72,99,80,77",0.0,63.65103888573931,650,0.0979246752088297
400,"-2,-5,1;0,-3,1;0,2,1;-1,-4,1;0,-2,1;0,0,1;2,0,1;-4,0,1","71,106,64,118,107,75,96,51",0.0,31.532422439678705,688,0.045832009359998115
401,"-4,0,1;-3,-2,1;-2,0,1;0,0,1;1,0,1;2,-2,1;4,0,1;5,-1,1","56,50,72,95,98,88,80,105",0.0,17.950844619618657,644,0.0278739823286004
402,"5,-1,1;5,0,1;-5,1,1;4,3,1;4,-5,1;-4,3,1;3,-5,1","98,116,99,72,60,102,112",0.0,55.31229390372597,659,0.08393367815436414
403,"3,-5,1;-4,-3,1;-1,0,1;-1,-1,1;0,0,1;-1,0,1;0,0,1;0,-1,1","75,62,56,69,112,83,95,114",0.0,22.7679160336182,666,0.03418606011053784
404,"0,-1,1;2,0,1;4,2,1;5,-4,1;-5,-3,1;4,0,1;-4,1,1;-3,-3,1","61,89,81,66,114,110,50,90",0.0,43.86932960808644,661,0.06636812346155285
405,"-3,-3,1;0,-1,1;-2,0,1;0,0,1;-1,0,1;0,0,1;0,1,1;-1,-1,1;0,0,1","84,71,85,71,55,71,59,103,75",0.0,18.734541479955947,674,0.027796055608243244
406,"0,0,1;-2,0,1;0,1,1;2,-2,1;2,0,1;-2,1,1;0,3,1","106,108,110,114,78,84,56",0.0,16.79315200332763,656,0.02559931707824334
407,"0,3,1;-2,5,1;0,-5,1;-1,-3,1;0,2,1;1,-2,1;-1,0,1;0,2,1","86,91,60,112,87,98,89,72",0.0,32.549154370887976,695,0.04683331564156543
408,"0,2,1;-2,-2,1;-1,0,1;-1,1,1;0,-1,1;0,-1,1;1,0,1;-3,-2,1","86,51,97,108,64,98,75,75",0.0,17.830621427371835,654,0.02726394713665418
409,"-3,-2,1;0,0,1;1,0,1;3,0,1;4,0,1;5,-2,1;5,1,1","113,77,107,108,110,69,113",0.0,16.44717052842777,697,0.02359708827608001
410,"5,1,1;-5,-3,1;-2,0,1;-1,0,1;-1,2,1;1,2,1;1,2,1;-2,-4,1","115,93,72,66,101,50,87,96",0.0,31.820193747480445,680,0.04679440256982419
411,"-2,-4,1;0,3,1;-2,5,1;0,5,1;-2,5,1;1,5,1;-3,-5,1;-2,4,1;0,-4,1","82,78,69,102,87,51,58,105,63",0.0,49.65259897266804,695,0.07144258844988206
412,"0,-4,1;1,-2,1;-2,-1,1;0,0,1;0,0,1;2,1,1;2,3,1;-3,-4,1","119,55,71,58,53,87,108,91",0.0,24.472806859710374,642,0.038119636853131425
413,"-3,-4,1;-1,-1,1;0,0,1;-2,1,1;0,3,1;-1,-3,1;-1,0,1;0,-2,1","86,57,112,70,79,103,71,69",0.0,26.403090447881073,647,0.040808486009089755
414,"0,-2,1;-1,-1,1;0,0,1;2,-2,1;2,0,1;-3,0,1;2,-2,1","73,90,112,93,106,82,115",0.0,20.042019056626884,671,0.029868880859354522
415,"2,-2,1;-4,0,1;-2,2,1;1,-3,1;3,0,1;5,0,1;5,0,1;5,-2,1","115,94,97,63,119,66,50,85",0.0,25.417912740138426,689,0.036891019942145754
416,"5,-2,1;5,0,1;5,-1,1;5,-1,1;-5,-1,1;4,0,1;-5,-2,1;3,1,1","100,50,116,56,116,84,70,83",0.0,45.20409814788234,675,0.06696903429315902
417,"3,1,1;3,-2,1;3,1,1;-4,2,1;-2,2,1;1,4,1;-3,-4,1","51,104,62,113,117,116,111",0.0,30.783168657497,674,0.04567235705860089
418,"-3,-4,1;-2,2,1;-1,4,1;0,-4,1;2,2,1;-2,2,1;0,3,1;0,-5,1;0,-4,1","60,116,96,93,56,62,51,60,102",0.0,42.941711553933104,696,0.061697861428064806
419,"0,-4,1;-1,2,1;0,-2,1;0,0,1;0,1,1;0,-1,1;0,1,1;-1,-2,1","104,84,81,90,54,74,87,111",0.0,24.368145816084258,685,0.03557393549793322
420,"-1,-2,1;0,0,1;-1,2,1;1,4,1;-2,-4,1;0,-3,1;-2,0,1;0,1,1","77,99,67,61,112,57,59,71",0.0,26.158322033026657,603,0.04338030187898285
421,"0,1,1;2,1,1;-4,-1,1;1,0,1;3,1,1;4,3,1;-5,-3,1;2,-2,1","106,71,86,66,59,51,115,112",0.0,36.78343242718657,666,0.05523037901979965
422,"2,-2,1;-2,0,1;0,0,1;0,-2,1;-1,0,1;0,-1,1;0,1,1","92,78,105,95,103,65,97",0.0,16.950844619618657,635,0.026694243495462452
423,"0,1,1;0,3,1;-1,5,1;-1,-5,1;0,2,1;-1,3,1;0,4,1;-2,-4,1;0,-2,1","89,87,55,52,57,61,84,102,102",0.0,36.21020129009297,689,0.05255471885354567
424,"0,-2,1;-1,1,1;0,-3,1;-1,2,1;1,2,1;3,4,1;5,-4,1;-5,3,1","79,102,84,102,61,95,76,78",0.0,39.665596791094046,677,0.05859024636793803
425,"-5,3,1;-4,4,1;-3,-5,1;-2,4,1;0,4,1;0,5,1;0,5,1","85,84,118,66,53,116,96",0.0,28.35593573349323,618,0.04588339115451979
426,"0,5,1;1,-5,1;3,2,1;-4,-3,1;-1,0,1;1,1,1;-2,-1,1;0,-1,1","113,56,84,78,64,72,100,104",0.0,43.016570717527095,671,0.06410815308126244
427,"0,-1,1;-1,0,1;0,1,1;1,-3,1;2,1,1;2,-3,1;-3,0,1;-2,-2,1","67,63,88,118,97,80,95,57",0.0,24.141658248326603,665,0.03630324548620542
428,"-2,-2,1;0,1,1;-2,3,1;0,3,1;2,3,1;-2,-5,1;0,-3,1;-2,2,1","88,94,82,50,95,75,107,68",0.0,30.420269366836227,659,0.046161258523271964
429,"-2,2,1;0,-3,1;0,0,1;0,-1,1;0,0,1;-1,2,1;0,-4,1;1,-3,1;-3,2,1","65,67,81,92,57,80,89,67,99",0.0,29.34976023948465,697,0.04210869474818457
430,"-3,2,1;0,-4,1;0,-2,1;-1,-1,1;1,1,1;1,3,1;3,5,1;-5,5,1","72,102,109,64,55,65,76,77",0.0,29.384823019828836,620,0.04739487583843361
431,"-5,5,1;-3,-5,1;2,4,1;4,-5,1;4,-4,1;-5,-1,1;2,0,1","115,62,101,94,83,107,58",0.0,54.34218222970155,620,0.08764868101564766
432,"2,0,1;-2,1,1;0,3,1;-2,-5,1;0,3,1;0,-4,1;1,-1,1","118,109,113,80,78,70,68",0.0,35.60623291300287,636,0.055984642944973066
433,"1,-1,1;-3,0,1;-1,-2,1;0,0,1;-2,-2,1;-1,0,1;0,1,1;0,2,1","101,106,55,51,68,62,119,100",0.0,18.08052295485581,662,0.02731196820975198
434,"0,2,1;0,4,1;-2,5,1;1,-5,1;3,3,1;3,3,1;5,-3,1;-5,1,1","68,63,71,115,61,84,108,96",0.0,42.01747067225143,666,0.06308929530368082
435,"-5,1,1;2,3,1;2,-5,1;3,2,1;-3,-4,1;-2,1,1;0,1,1;-1,-2,1","71,115,54,88,92,58,110,97",0.0,46.19677576273851,685,0.06744054855874235
436,"-1,-2,1;0,0,1;-2,2,1;0,3,1;1,-4,1;-2,-2,1;0,1,1;0,-3,1;1,0,1","63,110,79,51,68,78,94,68,75",0.0,30.981079080207387,686,0.04516192285744517
437,"1,0,1;-3,2,1;0,-2,1;-1,0,1;-1,1,1;0,2,1;2,-4,1;3,2,1","84,88,69,86,99,109,58,105",0.0,27.529735345507444,698,0.03944088158382155
438,"3,2,1;3,2,1;-4,-2,1;-1,0,1;0,2,1;2,-2,1;3,0,1","89,99,113,83,95,117,53",0.0,24.217632209225687,649,0.037315303866295356
439,"3,0,1;-4,2,1;1,-2,1;2,0,1;-2,-2,1;1,-1,1;2,0,1;3,0,1;-5,2,1","53,77,80,106,76,76,110,53,64",0.0,37.21414053298953,695,0.05354552594674753
440,"-5,2,1;-4,-2,1;-2,0,1;0,-2,1;1,-1,1;1,1,1;-1,-2,1;1,0,1","115,82,54,55,74,58,119,109",0.0,25.013316644827817,666,0.03755753249974147
441,"1,0,1;-2,0,1;0,2,1;2,-3,1;3,-2,1;4,-1,1","112,107,109,113,107,103",0.0,15.042019056626884,651,0.023106020056262496
442,"4,-1,1;-5,-1,1;-3,1,1;0,3,1;2,3,1;4,4,1;-5,5,1;3,-5,1","95,90,97,90,101,109,62,55",0.0,45.65478561633074,699,0.06531442863566629
443,"3,-5,1;-4,-2,1;3,1,1;-5,-3,1;-3,-2,1;0,-1,1;-1,1,1","64,117,92,84,99,56,115",0.0,37.64118363174023,627,0.060033785696555396
444,"-1,1,1;0,3,1;-2,-4,1;-1,-3,1;0,2,1;-2,2,1;0,-3,1;0,-2,1","67,102,52,91,110,69,69,53",0.0,25.828789312253786,613,0.042135055974312864
445,"0,-2,1;2,0,1;-3,2,1;0,2,1;2,-3,1;-3,0,1;2,0,1","105,51,107,108,111,102,77",0.0,29.4297086338605,661,0.044523008523238275
446,"2,0,1;2,1,1;-4,3,1;-3,3,1;1,-3,1;-3,0,1;-2,1,1;0,2,1","112,78,52,73,114,85,90,67",0.0,26.185939411137625,671,0.03902524502405011
447,"0,2,1;-2,3,1;0,5,1;0,-5,1;-1,-2,1;-1,0,1;0,-2,1;0,-1,1","103,72,68,89,73,93,82,96",0.0,25.462840739914146,676,0.03766692417147063
448,"0,-1,1;0,0,1;0,-2,1;0,0,1;2,2,1;4,-2,1;5,0,1;5,0,1","76,79,50,70,119,85,76,55",0.0,15.53663105724556,610,0.02546988697909108
449,"5,0,1;-5,-2,1;-3,-1,1;-2,0,1;0,1,1;1,-1,1;2,-1,1;2,-1,1;-3,1,1","90,59,106,53,53,80,50,91,77",0.0,29.70562132919254,659,0.04507681537055013
450,"-3,1,1;-2,-1,1;0,0,1;2,2,1;4,-2,1;5,0,1;5,-2,1;5,0,1","67,71,82,52,80,94,115,106",0.0,21.17104467241352,667,0.031740696660290134
451,"5,0,1;5,1,1;5,-3,1;-5,0,1;4,-2,1;5,0,1;5,1,1","111,101,106,70,111,70,71",0.0,32.89591894370323,640,0.051399873349536294
452,"5,1,1;5,-1,1;-5,0,1;2,-2,1;-3,1,1;-1,2,1;0,-2,1;1,0,1","101,55,83,111,53,73,74,95",0.0,38.85519849945673,645,0.06024061782861509
453,"1,0,1;1,2,1;-3,-4,1;2,-3,1;-2,1,1;0,2,1;-2,4,1;0,5,1","71,115,69,56,114,87,102,52",0.0,28.267539393758916,666,0.042443752843481855
454,"0,5,1;-1,5,1;0,-5,1;0,-4,1;0,-3,1;1,-1,1;-2,1,1","82,76,81,115,108,112,85",0.0,23.891494874084668,659,0.036254165211054123
455,"-2,1,1;-1,-2,1;-1,0,1;0,-2,1;-1,0,1;0,-1,1","104,114,115,115,106,108",0.0,13.284695155040845,662,0.020067515339940854
456,"0,-1,1;-1,0,1;0,1,1;-2,-1,1;0,0,1;1,0,1;-3,-1,1","83,106,71,82,64,97,105",0.0,14.016027852609831,608,0.023052677389160905
457,"-3,-1,1;0,0,1;0,0,1;-2,0,1;1,-2,1;3,-1,1;4,0,1;-5,1,1;-3,-2,1","64,55,66,87,84,73,78,73,114",0.0,28.241324549275042,694,0.04069355122373925
458,"-3,-2,1;0,0,1;0,1,1;-1,1,1;-1,-1,1;0,-1,1;1,0,1;1,-2,1","101,92,59,83,60,82,78,68",0.0,15.625316113301075,623,0.025080764226807505
459,"1,-2,1;-1,1,1;0,-3,1;2,1,1;-2,-3,1;0,-2,1;1,0,1","117,59,57,118,112,118,75",0.0,24.565851038072978,656,0.03744794365559905
460,"1,0,1;-1,-1,1;0,-1,1;2,0,1;3,-1,1;5,1,1;5,-3,1;-5,1,1","103,109,60,87,94,76,73,86",0.0,25.485106256387873,688,0.03704230560521493
461,"-5,1,1;-3,2,1;-2,2,1;0,-2,1;0,1,1;-1,2,1;-1,-4,1;0,-3,1","94,100,56,94,58,59,70,105",0.0,24.635650570838344,636,0.03873529963968293
462,"0,-3,1;0,2,1;-1,4,1;0,-5,1;-1,2,1;0,-2,1;-1,1,1;0,1,1","57,75,52,103,71,113,104,59",0.0,34.647904213288726,634,0.05464969118815256
463,"0,1,1;1,3,1;2,-3,1;3,-2,1;-5,-1,1;4,0,1;-4,-2,1;2,0,1;3,0,1","51,85,65,74,64,50,60,69,92",0.0,43.42145352817915,610,0.07118271070193304
464,"3,0,1;-3,1,1;-2,3,1;0,-4,1;0,-2,1;0,0,1;1,-1,1","95,89,112,96,83,92,96",0.0,24.01315395945162,663,0.036218935082129144
465,"1,-1,1;-2,1,1;1,2,1;3,3,1;3,-5,1;5,4,1;5,-4,1;5,-3,1;5,-2,1","61,58,51,51,100,64,58,114,113",0.0,37.63765493279814,670,0.05617560437731066
466,"5,-2,1;5,0,1;5,-1,1;-5,0,1;4,2,1;4,4,1;-5,-5,1","105,87,59,104,107,112,116",0.0,42.38250694690613,690,0.06142392311145817
467,"-5,-5,1;2,-2,1;2,0,1;-4,2,1;3,2,1;-3,4,1;-1,4,1","117,88,111,52,79,111,68",0.0,38.335951558402904,626,0.061239539230675565
468,"-1,4,1;0,-5,1;0,4,1;1,5,1;3,5,1;5,-5,1;-5,4,1;4,-5,1","103,54,111,78,107,92,72,69",0.0,61.972289461745305,686,0.09033861437572202
469,"4,-5,1;5,-2,1;-5,0,1;-3,0,1;0,-1,1;0,0,1;0,2,1;0,4,1","81,56,87,88,66,113,53,99",0.0,29.925718584955177,643,0.04654077540428488
470,"0,4,1;1,5,1;3,-5,1;4,4,1;-4,4,1;-2,5,1;0,-5,1;1,2,1","62,117,97,74,69,93,116,61",0.0,52.17281254424692,689,0.07572251457800715
471,"1,2,1;-2,-3,1;1,-1,1;-3,0,1;1,2,1;2,3,1;-4,-3,1","111,69,116,72,59,60,109",0.0,30.16730766503799,596,0.05061628802858723
472,"-4,-3,1;1,2,1;-2,-4,1;1,2,1;-3,-2,1;0,1,1;2,-3,1;-4,1,1","118,101,87,59,51,63,100,78",0.0,47.07020911940344,657,0.07164415391081193
473,"-4,1,1;-3,-2,1;0,0,1;0,2,1;-2,-4,1;0,3,1;-2,4,1;0,-5,1","107,102,57,51,74,93,75,81",0.0,37.951212205659985,640,0.059298769071343724
474,"0,-5,1;0,-2,1;0,0,1;2,1,1;2,-3,1;3,-2,1;-3,1,1;2,-2,1;-2,0,1","82,105,90,56,60,63,55,89,68",0.0,34.66157332221714,668,0.05188858281769033
475,"-2,0,1;1,0,1;2,-1,1;-4,-1,1;-1,-1,1;0,1,1;-1,2,1","54,112,118,92,76,83,106",0.0,19.06449510224598,641,0.029741802031584993
