path_num|points|times
194|1,-2,1;2,1,1;-4,3,1;3,5,1;,3,-5,1;-4,-2,1;2,0,1|117,106,90,90,50,110,105
195|2,0,1;4,2,1;-4,-2,1;3,0,1;-3,0,1;,1,-1,1;-1,0,1|81,81,70,115,100,112,116
196|-1,0,1;-1,0,1;,0,-2,1;-2,0,1;1,0,1;,1,-2,1;,3,-1,1;,3,-1,1|80,65,93,116,101,70,86,55
197|3,-1,1;5,0,1;-5,2,1;,3,-3,1;,4,-1,1;-5,0,1;-3,2,1;,0,-3,1|101,102,53,96,75,94,70,68
198|0,-3,1;,1,-2,1;-2,0,1;0,2,1;,2,-3,1;-4,1,1;-2,2,1|110,80,85,111,56,99,109
199|-2,2,1;-1,-3,1;-1,2,1;-1,-3,1;0,2,1;,0,-3,1;1,2,1;1,3,1|103,109,62,61,53,62,98,110
200|1,3,1;-2,3,1;,1,-3,1;-2,-1,1;1,0,1;2,0,1;,2,-2,1|72,52,105,109,98,108,88
201|2,-2,1;3,0,1;,4,-2,1;-4,0,1;-1,0,1;-1,1,1;-1,-3,1;,0,-1,1|108,58,56,68,77,118,96,116
202|0,-1,1;-2,-1,1;1,0,1;-3,-2,1;2,0,1;3,2,1;-3,-3,1|72,106,88,118,105,113,63
203|-3,-3,1;2,1,1;2,1,1;-3,2,1;-2,3,1;,0,-4,1;-2,-1,1;,0,-1,1|113,55,97,72,102,71,84,103
204|0,-1,1;-1,0,1;,0,-1,1;0,0,1;1,2,1;-1,4,1;0,5,1|63,117,84,118,88,74,116
205|0,5,1;1,5,1;-1,-5,1;-1,-2,1;0,1,1;-1,-3,1;0,0,1;-2,-1,1|111,70,83,66,101,108,77,60
206|-2,-1,1;,0,-1,1;-1,1,1;0,2,1;-2,-4,1;0,3,1;1,5,1;-1,5,1|97,99,97,93,114,51,71,57
207|-1,5,1;-1,5,1;,0,-5,1;0,3,1;,1,-5,1;,1,-3,1;-1,-1,1|98,109,87,91,106,58,101
208|-1,-1,1;0,0,1;-2,1,1;,0,-2,1;2,0,1;4,1,1;-5,2,1|119,69,63,113,73,114,69
209|-5,2,1;2,4,1;4,4,1;,5,-4,1;,5,-3,1;,5,-1,1;-5,0,1;2,0,1|111,64,75,78,83,110,109,55
210|2,0,1;-4,2,1;-3,-4,1;-1,2,1;,0,-4,1;,0,-2,1;-1,1,1|105,91,116,104,83,69,118
211|-1,1,1;,0,-1,1;2,0,1;-2,0,1;0,2,1;1,3,1;-3,4,1|88,82,116,110,73,107,99
212|-3,4,1;,1,-5,1;-2,-3,1;0,1,1;-1,-1,1;0,1,1;,0,-1,1;0,1,1|70,107,71,66,116,55,91,75
213|0,1,1;-2,-1,1;-1,-1,1;,0,-1,1;0,0,1;,0,-1,1;0,0,1|110,71,89,55,118,113,110
214|0,0,1;2,0,1;3,0,1;-3,-2,1;2,0,1;,3,-2,1;3,0,1;3,0,1|61,106,61,90,70,56,111,52
215|3,0,1;3,2,1;-5,-3,1;-3,1,1;0,3,1;2,4,1;,3,-4,1;3,1,1|60,111,97,88,53,79,107,97
216|3,1,1;4,3,1;-4,-4,1;3,3,1;-5,3,1;3,5,1;-3,-5,1;,0,-2,1|87,118,94,70,74,57,82,68
217|0,-2,1;2,0,1;-3,1,1;-1,2,1;0,2,1;2,2,1;-2,-2,1|62,91,52,102,119,112,103
218|-2,-2,1;1,0,1;-1,-2,1;0,1,1;2,2,1;-4,3,1;,2,-5,1;2,4,1;-3,5,1|85,65,105,52,78,88,91,59,50
219|-3,5,1;1,5,1;,1,-5,1;-2,3,1;0,4,1;0,5,1;-2,-5,1;0,4,1|115,59,87,68,77,53,110,99
220|0,4,1;-2,-5,1;1,3,1;-2,-4,1;,0,-2,1;0,0,1;2,2,1;-2,3,1;0,4,1|52,57,106,74,111,52,78,80,63
221|0,4,1;0,5,1;-1,5,1;,0,-5,1;0,3,1;0,4,1;1,5,1|93,116,96,97,61,102,76
222|1,5,1;,1,-5,1;2,3,1;2,4,1;2,5,1;-3,-5,1;1,4,1;1,5,1|92,95,113,61,50,51,73,60
223|1,5,1;-3,5,1;,0,-5,1;0,2,1;1,2,1;-1,-3,1;0,0,1|115,86,61,99,110,82,69
224|0,0,1;-1,0,1;,0,-1,1;-1,0,1;,0,-1,1;1,0,1;-2,-2,1|58,57,118,118,85,97,119
225|-2,-2,1;0,0,1;,0,-2,1;0,0,1;1,0,1;1,1,1;-3,3,1;2,4,1;2,4,1|110,58,104,67,63,92,51,70,76
226|2,4,1;-4,-5,1;,1,-3,1;3,2,1;4,4,1;,5,-5,1;5,3,1;,5,-4,1|87,86,55,75,96,65,102,54
227|5,-4,1;,5,-3,1;-5,-2,1;4,0,1;-5,0,1;3,1,1;-3,-3,1;0,0,1|89,77,82,50,91,118,77,61
228|0,0,1;,2,-1,1;4,1,1;5,2,1;-5,-2,1;2,0,1;-3,0,1|116,53,116,55,117,72,113
229|-3,0,1;-2,-2,1;0,1,1;2,1,1;-2,1,1;0,3,1;,0,-4,1;0,1,1;0,3,1|77,110,53,67,78,104,62,90,57
230|0,3,1;2,5,1;2,5,1;-2,5,1;1,5,1;3,5,1;3,5,1;-3,5,1|106,68,92,107,66,81,67,74
231|-3,5,1;1,5,1;-1,5,1;-1,-5,1;0,4,1;1,5,1;-3,-5,1;0,2,1;1,2,1|96,89,56,69,56,91,71,52,111
232|1,2,1;-2,4,1;-1,-5,1;0,3,1;1,5,1;-3,5,1;-1,-5,1|106,114,69,77,117,78,81
233|-1,-5,1;1,3,1;2,3,1;-2,4,1;0,4,1;,1,-4,1;2,3,1;3,3,1|63,79,52,67,106,82,104,95
234|3,3,1;3,3,1;-3,4,1;0,5,1;,1,-5,1;1,2,1;-3,2,1;0,4,1;-2,5,1|87,55,113,62,103,87,50,63,51
235|-2,5,1;0,5,1;-2,-5,1;-1,3,1;,0,-4,1;,0,-2,1;0,0,1|107,102,87,81,75,66,90
236|0,0,1;2,2,1;,3,-4,1;,5,-2,1;-5,0,1;-4,0,1;3,0,1;-4,-2,1|55,92,77,64,78,99,77,94
237|-4,-2,1;-1,1,1;0,3,1;,1,-3,1;-2,2,1;1,3,1;2,5,1;-3,5,1|50,70,115,117,101,83,51,54
238|-3,5,1;,2,-5,1;-4,-3,1;-3,0,1;0,1,1;2,1,1;2,2,1|112,98,76,95,93,91,86
239|2,2,1;4,3,1;5,3,1;,5,-4,1;-5,2,1;-2,-4,1;,0,-3,1|104,115,105,81,118,57,116
240|0,-3,1;-1,-2,1;0,0,1;,1,-2,1;-2,0,1;,1,-2,1;-1,0,1;,0,-2,1;0,0,1|52,60,68,114,84,71,85,62,58
241|0,0,1;-2,-1,1;,1,-1,1;-2,0,1;,0,-1,1;2,0,1;-3,2,1|117,50,82,118,113,73,70
242|-3,2,1;,0,-2,1;-1,0,1;0,0,1;0,1,1;-2,3,1;,0,-3,1|101,65,119,67,73,105,75
243|0,-3,1;,0,-1,1;-2,-1,1;1,1,1;2,2,1;3,2,1;,3,-3,1;5,0,1;,5,-1,1|50,104,79,65,79,85,86,87,50
244|5,-1,1;-5,-1,1;3,0,1;-4,2,1;-3,4,1;,0,-5,1;,1,-3,1;1,1,1|70,101,54,73,110,50,85,112
245|1,1,1;,3,-2,1;-5,-1,1;3,0,1;3,1,1;-3,-1,1;1,0,1;-3,-2,1|78,106,74,62,113,59,110,81
246|-3,-2,1;0,0,1;2,0,1;4,0,1;-4,1,1;,2,-2,1;4,0,1;5,0,1|50,73,60,67,97,63,85,116
247|5,0,1;5,0,1;-5,-1,1;-4,0,1;3,0,1;4,0,1;,4,-1,1;4,1,1|100,113,77,75,61,116,50,67
248|4,1,1;-5,-2,1;-4,0,1;-2,0,1;0,1,1;-2,1,1;-1,-1,1;1,0,1|80,83,93,93,78,51,85,105
249|1,0,1;-1,0,1;,1,-1,1;3,0,1;-4,-1,1;3,0,1;-4,1,1;-3,-3,1;0,0,1|60,65,92,52,82,108,67,63,54
250|0,0,1;2,2,1;3,2,1;-5,-4,1;-4,-2,1;3,0,1;4,0,1|92,61,93,115,102,91,57
251|4,0,1;-5,2,1;-3,-3,1;-2,2,1;,0,-3,1;-2,-2,1;0,0,1;2,0,1|101,111,59,56,94,87,113,61
252|2,0,1;-2,-2,1;-1,0,1;,0,-1,1;-2,0,1;0,1,1;0,2,1|111,90,107,117,92,65,78
253|0,2,1;2,4,1;4,5,1;5,5,1;-5,5,1;3,5,1;-3,5,1;,0,-5,1|104,77,117,83,50,54,87,117
254|0,-5,1;,2,-2,1;4,1,1;-5,2,1;-2,4,1;0,5,1|103,113,66,111,109,93
255|0,5,1;0,5,1;-1,5,1;0,5,1;,0,-5,1;0,2,1;,0,-4,1;,2,-1,1;-2,0,1|93,116,90,53,56,62,98,50,64
256|-2,0,1;0,2,1;,0,-4,1;,1,-3,1;-2,0,1;0,0,1;-2,2,1;,0,-4,1|73,62,106,73,99,115,73,71
257|0,-4,1;0,1,1;0,1,1;,1,-2,1;-3,1,1;-2,-3,1;0,1,1;-1,1,1|98,101,93,99,118,53,51,82
258|-1,1,1;,0,-2,1;,2,-1,1;4,1,1;-5,1,1;3,2,1;-4,-3,1;-3,-2,1|53,60,115,67,77,72,116,69
259|-3,-2,1;0,0,1;-1,-1,1;0,0,1;0,1,1;1,2,1;1,2,1;-1,-2,1;0,1,1|53,88,50,63,96,50,94,85,85
260|0,1,1;2,3,1;-2,4,1;,1,-5,1;,2,-2,1;-2,0,1;0,0,1;,1,-2,1;3,1,1|84,51,68,80,61,59,63,67,105
261|3,1,1;,4,-2,1;-4,0,1;3,2,1;,3,-4,1;-5,2,1;4,2,1;,4,-3,1|81,101,71,55,104,65,113,105
262|4,-3,1;5,1,1;5,3,1;-5,-4,1;-2,3,1;0,5,1;,0,-5,1;,0,-4,1;0,2,1|71,52,83,78,71,89,96,52,93
263|0,2,1;-1,3,1;0,4,1;-2,-4,1;,0,-1,1;-1,1,1;1,2,1;,1,-2,1|105,97,96,73,85,53,69,70
264|1,-2,1;3,0,1;-3,-2,1;-1,0,1;,1,-2,1;2,0,1;-2,0,1;0,0,1|65,95,94,74,92,89,50,95
265|0,0,1;-2,-2,1;1,0,1;2,2,1;4,4,1;5,5,1|80,109,114,117,106,102
266|5,5,1;-5,5,1;-3,-5,1;-1,2,1;0,4,1;0,5,1;1,5,1;,1,-5,1|91,62,70,84,76,108,60,91
267|1,-5,1;-3,2,1;-1,4,1;,0,-4,1;-2,2,1;-1,-3,1;,0,-2,1;-1,-1,1;-1,0,1|50,60,61,82,104,57,59,105,83
268|-1,0,1;0,0,1;-2,2,1;,0,-3,1;-1,-2,1;0,0,1;,0,-2,1;1,0,1;1,0,1|64,82,98,53,62,85,97,68,75
269|1,0,1;,1,-1,1;,3,-1,1;-3,0,1;,2,-1,1;-3,0,1;0,0,1;-1,2,1|83,109,101,94,82,50,77,72
270|-1,2,1;,0,-2,1;0,0,1;-1,1,1;-1,-2,1;0,0,1;0,0,1;,1,-1,1|65,83,78,82,106,95,101,53
271|1,-1,1;-2,1,1;1,1,1;-2,2,1;,1,-3,1;1,0,1;1,0,1;3,0,1|61,60,117,81,70,96,81,100
272|3,0,1;-3,1,1;,0,-1,1;0,0,1;1,2,1;3,2,1;-5,4,1|61,107,85,95,119,90,94
273|-5,4,1;-2,5,1;,0,-5,1;1,4,1;2,5,1;,3,-5,1;-5,-2,1|111,78,118,86,89,101,89
274|-5,-2,1;,4,-1,1;-4,0,1;1,0,1;3,1,1;-4,-3,1;3,2,1;-4,4,1|102,53,92,77,77,103,109,69
275|-4,4,1;-3,-4,1;-2,-1,1;-1,1,1;,1,-2,1;-2,1,1;0,3,1|96,81,74,112,118,65,112
276|0,3,1;0,3,1;-2,3,1;-1,-4,1;-1,2,1;,0,-4,1;-1,3,1;,0,-3,1|86,90,119,54,113,60,53,64
277|0,-3,1;2,2,1;,3,-2,1;-3,0,1;1,1,1;-1,-1,1;0,1,1;-2,-2,1;-1,-1,1|58,83,68,98,67,53,80,67,68
278|-1,-1,1;0,1,1;1,2,1;-3,-3,1;-2,2,1;,0,-4,1;2,2,1;-2,-3,1|73,70,69,95,61,79,57,119
279|-2,-3,1;0,0,1;1,2,1;-3,-4,1;-2,-1,1;-1,0,1;0,2,1;0,2,1;-1,2,1|94,65,63,55,67,97,64,92,98
280|-1,2,1;0,2,1;-2,2,1;-1,4,1;0,5,1;,1,-5,1|92,85,92,106,118,115
281|1,-5,1;-3,-3,1;0,2,1;,0,-4,1;,0,-1,1;0,0,1;0,0,1;,1,-2,1|72,62,113,64,88,85,62,103
282|1,-2,1;3,1,1;-4,-2,1;-2,1,1;0,3,1;,0,-4,1;1,2,1;2,3,1|111,115,79,60,50,92,64,101
283|2,3,1;-2,-3,1;0,0,1;-2,0,1;0,0,1;-1,0,1;-1,2,1|78,112,93,74,62,105,73
284|-1,2,1;,1,-3,1;1,2,1;,2,-2,1;-4,0,1;,3,-2,1;,5,-1,1;5,0,1|95,90,91,109,54,53,92,100
285|5,0,1;-5,0,1;3,0,1;-3,2,1;,0,-2,1;2,0,1;,4,-1,1;-5,-1,1|80,57,70,54,93,80,87,117
286|-5,-1,1;3,0,1;,3,-2,1;,3,-1,1;-3,0,1;,0,-1,1;-1,0,1;0,2,1;-1,-3,1|56,116,94,52,58,86,68,94,59
287|-1,-3,1;0,1,1;1,2,1;,1,-2,1;3,0,1;4,2,1;-4,2,1;-3,-4,1|109,80,74,57,70,99,54,106
288|-3,-4,1;2,1,1;,2,-1,1;,4,-1,1;4,0,1;-5,-1,1;-3,1,1;,2,-1,1|65,50,83,119,57,90,65,116
289|2,-1,1;-4,0,1;-1,1,1;,0,-1,1;,2,-1,1;3,0,1;-5,-2,1;4,0,1;5,0,1;5,1,1|60,68,86,60,70,83,65,64,65,62
290|5,1,1;5,3,1;-5,5,1;2,5,1;-4,5,1;1,5,1;,1,-5,1;-3,4,1|97,65,62,60,76,101,118,73
291|-3,4,1;,0,-4,1;1,2,1;1,2,1;,1,-3,1;3,1,1;,5,-2,1|97,67,97,103,108,106,102
292|5,-2,1;,5,-1,1;5,0,1;-5,1,1;,3,-2,1;-5,0,1;-2,0,1|107,83,57,91,79,86,80
293|-2,0,1;,0,-1,1;-2,0,1;1,1,1;,1,-3,1;-2,0,1;0,1,1;-1,3,1|84,64,93,80,85,79,59,95
294|-1,3,1;,0,-5,1;1,2,1;-2,4,1;,1,-5,1;2,4,1;-2,5,1;,0,-5,1;,1,-2,1|68,73,86,66,56,116,64,81,63
295|1,-2,1;-1,0,1;0,1,1;-1,2,1;-1,4,1;,0,-5,1;,0,-4,1;0,3,1;,1,-4,1|79,59,67,80,94,54,84,51,79
296|1,-4,1;-1,1,1;0,3,1;,0,-4,1;0,1,1;0,1,1;,2,-2,1|116,100,89,99,107,83,59
297|2,-2,1;-4,0,1;-3,1,1;-1,-3,1;1,2,1;1,2,1;-1,4,1;0,5,1|98,65,96,77,55,93,98,85
298|0,5,1;-1,-5,1;,0,-2,1;-2,1,1;,1,-1,1;2,0,1;,4,-1,1;4,0,1|104,74,54,81,59,112,67,86
299|4,0,1;-5,1,1;-2,3,1;0,5,1;-2,5,1;,0,-5,1;-2,4,1|70,119,109,51,106,82,117
300|-2,4,1;0,5,1;-2,5,1;,0,-5,1;,1,-3,1;,3,-2,1;-4,0,1|86,56,109,77,110,115,87
301|-4,0,1;-1,-1,1;-1,0,1;1,2,1;1,2,1;-1,-2,1;0,0,1;2,2,1;-4,-4,1|50,90,87,50,58,70,54,102,85
302|-4,-4,1;,3,-3,1;-4,1,1;-3,-2,1;0,1,1;,0,-3,1;2,1,1;2,3,1;,4,-3,1|71,60,75,96,76,85,50,116,61
303|4,-3,1;5,1,1;5,1,1;-5,2,1;-3,4,1;-1,5,1;0,5,1|87,84,98,97,80,87,114
304|0,5,1;,1,-5,1;1,4,1;2,5,1;-2,5,1;-1,-5,1;,0,-3,1|117,84,87,82,56,94,70
305|0,-3,1;0,2,1;-1,-4,1;0,1,1;-2,2,1;0,3,1;-2,-5,1|94,67,105,69,97,90,119
306|-2,-5,1;-1,-4,1;0,2,1;0,2,1;2,2,1;3,2,1;,4,-4,1;,5,-3,1|52,104,98,79,65,60,111,98
307|5,-3,1;-5,-1,1;2,0,1;2,0,1;-2,-1,1;1,0,1;1,1,1;-3,-2,1|74,90,72,88,85,96,94,52
308|-3,-2,1;0,0,1;-2,1,1;,0,-1,1;1,0,1;-3,0,1;-2,-1,1;0,1,1;2,3,1|70,53,53,88,93,62,65,81,69
309|2,3,1;-2,-3,1;0,1,1;0,3,1;,0,-5,1;0,4,1;-1,4,1|117,111,75,110,94,62,85
310|-1,4,1;0,5,1;-1,5,1;,0,-5,1;1,2,1;3,2,1;-5,4,1;-2,-4,1|86,101,80,107,99,73,65,66
311|-2,-4,1;-1,-3,1;-1,0,1;,0,-1,1;1,0,1;-3,1,1;-1,2,1;0,3,1|96,51,97,92,116,83,73,60
312|0,3,1;-2,-4,1;0,1,1;1,1,1;-1,3,1;,0,-3,1;2,1,1;-2,2,1;,0,-4,1|76,60,50,110,57,64,52,110,54
313|0,-4,1;1,3,1;-2,4,1;-1,4,1;,0,-4,1;0,2,1;,1,-2,1;3,0,1|58,68,106,96,92,58,101,85
314|3,0,1;4,0,1;,5,-1,1;-5,0,1;2,0,1;4,1,1;-4,1,1;,2,-1,1|71,50,100,105,57,72,78,106
315|2,-1,1;4,0,1;,5,-1,1;-5,1,1;-4,-1,1;-2,0,1;-1,-2,1;,1,-1,1;1,1,1|54,117,90,84,53,67,58,74,60
316|1,1,1;-3,2,1;,0,-3,1;,2,-2,1;-3,0,1;-1,0,1;,0,-2,1|98,98,118,110,110,71,53
317|0,-2,1;,1,-1,1;,2,-1,1;-2,0,1;,0,-1,1;-1,0,1;0,0,1;1,1,1|83,98,83,73,55,118,111,57
318|1,1,1;1,2,1;,1,-3,1;1,2,1;-2,-3,1;1,1,1;-3,1,1;0,2,1|58,67,73,81,79,75,84,65
319|0,2,1;-2,-2,1;1,0,1;2,2,1;-3,-2,1;2,1,1;4,2,1|119,90,61,114,73,110,58
320|4,2,1;-5,-4,1;,3,-1,1;-3,-1,1;-2,0,1;-1,1,1;,0,-1,1;2,0,1|90,78,113,109,82,55,68,74
321|2,0,1;2,1,1;-2,3,1;,0,-3,1;-1,-1,1;1,0,1;-2,0,1;0,0,1;2,0,1|56,96,61,66,75,57,50,94,84
322|2,0,1;-4,2,1;-1,-3,1;-1,1,1;,0,-2,1;1,0,1;3,0,1|92,102,90,112,57,84,94
323|3,0,1;-3,2,1;,0,-4,1;2,3,1;-2,5,1;,1,-5,1;-3,-3,1|100,100,88,75,96,107,103
324|-3,-3,1;0,2,1;2,2,1;-3,3,1;2,4,1;-2,5,1;,0,-5,1;1,4,1|80,72,97,90,115,80,55,86
325|1,4,1;2,4,1;-3,-5,1;2,4,1;3,4,1;-3,-5,1;,0,-2,1;,0,-1,1;1,0,1|53,66,108,73,73,52,75,89,95
326|1,0,1;-2,0,1;0,0,1;-1,2,1;-1,-3,1;-1,-2,1;0,0,1|74,92,85,72,116,112,113
327|0,0,1;-1,0,1;0,2,1;,0,-3,1;,0,-2,1;,1,-1,1;-1,1,1;,0,-3,1|102,77,57,50,79,106,61,103
328|0,-3,1;,0,-2,1;1,0,1;,3,-1,1;5,0,1;5,0,1;,5,-2,1;-5,0,1;-2,0,1|100,70,65,58,66,66,70,53,114
329|-2,0,1;0,1,1;1,2,1;1,2,1;3,4,1;-3,5,1;1,5,1;-3,-5,1|101,96,69,54,117,92,59,70
330|-3,-5,1;,0,-2,1;-2,0,1;0,0,1;,1,-1,1;2,1,1;-2,-1,1;1,0,1|94,97,74,108,101,53,98,55
331|1,0,1;-3,-1,1;1,0,1;,2,-1,1;2,1,1;,4,-2,1;-4,0,1;1,0,1|99,71,70,76,94,62,62,97
332|1,0,1;-1,-1,1;0,1,1;1,2,1;2,4,1;,2,-5,1;-4,2,1;-3,3,1|99,90,72,56,78,56,112,80
333|-3,3,1;,0,-5,1;,1,-4,1;,3,-3,1;4,2,1;-4,-4,1;-2,3,1;,0,-4,1|85,64,116,69,79,90,58,91
334|0,-4,1;,0,-3,1;-1,-2,1;0,0,1;0,2,1;-1,-2,1;0,0,1|67,104,108,89,75,80,99
335|0,0,1;-2,-1,1;0,0,1;-2,1,1;,0,-2,1;2,0,1;3,1,1;-4,3,1|99,112,70,102,96,74,60,55
336|-4,3,1;-2,-4,1;0,2,1;-2,-4,1;-1,3,1;,1,-4,1;2,2,1|103,82,96,63,97,91,65
337|2,2,1;3,2,1;-3,-3,1;2,1,1;,4,-1,1;5,0,1;5,0,1|74,82,112,99,62,89,95
338|5,0,1;-5,1,1;-3,-3,1;1,2,1;-3,3,1;2,5,1;3,5,1|74,78,81,100,104,77,100
339|3,5,1;-5,5,1;-4,-5,1;-3,-2,1;0,0,1;0,0,1;,2,-1,1|79,95,79,61,77,81,113
340|2,-1,1;4,0,1;,5,-2,1;-5,0,1;3,1,1;-5,-2,1;2,1,1|103,103,69,89,69,105,66
341|2,1,1;,3,-2,1;3,0,1;-3,-2,1;0,1,1;,2,-2,1;3,0,1;4,2,1|81,110,80,71,85,119,52,65
342|4,2,1;-5,-4,1;,3,-3,1;,3,-2,1;-4,1,1;,1,-3,1;1,0,1;1,0,1;1,0,1|83,59,56,56,50,56,60,102,88
343|1,0,1;-1,1,1;0,2,1;,2,-3,1;-2,0,1;0,2,1;-1,4,1;-1,-4,1|76,104,101,56,73,115,71,66
344|-1,-4,1;,0,-3,1;-1,-1,1;1,0,1;-1,2,1;,0,-2,1;1,0,1;3,1,1|73,82,114,119,58,56,64,112
345|3,1,1;-3,-1,1;,0,-1,1;1,0,1;2,0,1;-3,2,1;,0,-4,1;2,2,1|93,81,73,110,99,57,76,53
346|2,2,1;,4,-2,1;,5,-1,1;5,0,1;-5,1,1;-3,2,1;2,4,1;2,5,1|116,59,115,53,75,63,118,76
347|2,5,1;2,5,1;-4,-5,1;-2,-2,1;0,0,1;-1,2,1;,0,-4,1;,0,-2,1;-2,0,1|79,75,59,67,79,65,72,60,55
348|-2,0,1;0,2,1;-2,3,1;-1,4,1;1,4,1;2,4,1;,3,-4,1;-4,-1,1|66,81,95,54,76,100,94,104
349|-4,-1,1;2,0,1;3,2,1;-4,4,1;,3,-4,1;-3,2,1;-2,-3,1;-1,-1,1;1,0,1;3,2,1|62,69,62,59,61,81,60,81,79,81
350|3,2,1;-3,4,1;1,5,1;-1,5,1;0,5,1;,2,-5,1;3,3,1;5,3,1|89,72,89,84,89,54,71,69
351|5,3,1;,5,-5,1;,5,-2,1;-5,1,1;-2,2,1;0,2,1;,0,-4,1|79,66,91,105,68,69,115
352|0,-4,1;,0,-2,1;2,1,1;2,2,1;-3,2,1;0,4,1;-1,4,1|109,56,109,117,112,84,98
353|-1,4,1;1,4,1;-1,-5,1;-1,2,1;,0,-4,1;,1,-3,1;-1,0,1|55,88,114,89,105,109,104
354|-1,0,1;,1,-1,1;2,0,1;-3,0,1;0,0,1;1,2,1;-2,-2,1;0,0,1|96,78,87,57,108,57,61,67
355|0,0,1;2,0,1;3,0,1;-4,0,1;3,0,1;3,2,1;,3,-3,1;,3,-2,1;4,0,1|77,72,81,105,64,58,58,78,77
356|4,0,1;-5,-2,1;-4,0,1;-3,2,1;,1,-3,1;-2,-1,1;0,0,1;-2,-1,1|51,102,104,74,91,88,106,67
357|-2,-1,1;0,0,1;-2,1,1;1,3,1;3,3,1;,4,-4,1;5,2,1|78,104,75,109,118,75,92
358|5,2,1;,5,-3,1;5,1,1;-5,2,1;-3,4,1;,0,-4,1;-1,1,1;0,1,1|59,89,66,77,80,78,119,93
359|0,1,1;-1,3,1;0,3,1;,0,-3,1;-2,0,1;0,2,1;,1,-4,1;3,2,1|76,117,50,78,56,105,87,87
360|3,2,1;-3,2,1;1,4,1;2,5,1;-4,5,1;-3,-5,1;,1,-3,1;,2,-1,1|73,64,119,65,71,117,88,67
361|2,-1,1;2,0,1;4,1,1;-4,2,1;,3,-4,1;5,2,1;5,2,1|107,114,91,86,87,55,98
362|5,2,1;-5,-4,1;2,1,1;-4,1,1;-3,1,1;-1,-1,1;0,0,1;-2,1,1|70,54,71,80,76,61,108,71
363|-2,1,1;-1,-3,1;0,2,1;-1,4,1;0,5,1;2,5,1;-3,5,1;,1,-5,1;-2,4,1|50,84,63,54,54,52,108,103,73
364|-2,4,1;0,5,1;-1,5,1;,0,-5,1;,0,-4,1;1,2,1;,3,-4,1;-3,-2,1|77,107,99,97,53,93,119,54
365|-3,-2,1;,0,-1,1;-1,0,1;0,0,1;,1,-2,1;1,1,1;-1,-3,1;,0,-2,1|101,88,64,119,74,99,69,54
366|0,-2,1;,0,-1,1;0,0,1;-1,1,1;0,3,1;2,5,1;,4,-5,1|118,118,60,94,50,116,52
367|4,-5,1;-5,-4,1;4,2,1;-4,3,1;,1,-5,1;2,2,1;-3,2,1;,2,-4,1|52,111,59,66,83,102,78,66
368|2,-4,1;,3,-3,1;5,0,1;-5,0,1;3,0,1;-4,0,1;-1,1,1|115,66,74,108,110,95,91
369|-1,1,1;1,3,1;-1,5,1;0,5,1;,0,-5,1;-1,-2,1;0,0,1;-1,1,1|88,93,64,64,112,117,72,76
370|-1,1,1;-1,2,1;0,2,1;1,4,1;,3,-5,1;,3,-4,1;5,3,1|118,103,50,90,119,77,94
371|5,3,1;-5,-3,1;3,2,1;4,3,1;5,4,1;-5,5,1;-4,5,1;,1,-5,1;-3,-4,1|61,80,102,65,80,52,106,59,78
372|-3,-4,1;,0,-3,1;,2,-1,1;3,0,1;-4,-2,1;2,0,1;3,0,1|53,69,111,82,103,115,107
373|3,0,1;-3,2,1;,2,-4,1;,3,-2,1;5,0,1;-5,2,1;-4,2,1;-1,4,1|82,69,69,84,51,102,112,71
374|-1,4,1;0,4,1;,0,-5,1;0,4,1;,0,-5,1;0,2,1;,0,-3,1|78,117,65,91,104,88,69
375|0,-3,1;1,1,1;-1,-1,1;-1,1,1;0,3,1;-1,5,1;0,5,1|106,109,52,112,60,87,117
376|0,5,1;0,5,1;0,5,1;0,5,1;,0,-5,1;0,3,1;-1,-5,1;-1,-3,1|72,116,66,75,86,89,84,57
377|-1,-3,1;0,1,1;,0,-2,1;0,0,1;,1,-2,1;-3,0,1;,0,-1,1;0,0,1;-2,-2,1|61,114,75,79,75,52,60,80,60
378|-2,-2,1;0,0,1;0,0,1;0,2,1;-2,3,1;0,5,1;1,5,1|91,118,113,108,58,70,112
379|1,5,1;-3,-5,1;,2,-2,1;3,0,1;-4,-1,1;-1,0,1|108,110,80,105,112,98
380|-1,0,1;-1,2,1;0,2,1;0,2,1;,2,-4,1;-3,3,1;-2,-5,1;,0,-3,1;0,0,1|81,52,73,74,91,61,95,60,65
381|0,0,1;0,0,1;1,0,1;1,2,1;-2,-4,1;,1,-2,1;-3,0,1;,2,-1,1|95,53,97,64,85,75,104,89
382|2,-1,1;-4,0,1;-2,0,1;,0,-1,1;-1,-1,1;1,0,1;2,1,1;-4,-1,1;-1,1,1|92,59,52,62,91,91,64,106,82
383|-1,1,1;,1,-1,1;2,0,1;-2,2,1;,0,-4,1;-2,-3,1;0,0,1;-2,2,1|96,103,102,82,62,83,90,57
384|-2,2,1;,0,-4,1;,0,-3,1;-2,1,1;0,2,1;-2,3,1;0,5,1;,0,-5,1|79,84,89,53,93,88,105,75
385|0,-5,1;-2,-4,1;,0,-2,1;2,0,1;2,2,1;-3,-2,1;,0,-1,1;-2,0,1|95,59,61,78,67,105,107,81
386|-2,0,1;0,2,1;,2,-3,1;2,0,1;,2,-1,1;4,0,1;5,2,1;-5,-3,1|113,78,74,50,92,63,105,60
