path_num|points|times
247|2,3,1;-2,-5,1;-1,-2,1;0,0,1;0,2,1;-1,2,1|111,142,112,106,90,109
248|-1,2,1;0,3,1;-2,-4,1;0,-2,1;0,0,1;2,-1,1|117,118,86,110,132,90
249|2,-1,1;2,1,1;-2,-1,1;0,0,1;0,2,1|130,129,135,145,128
250|0,2,1;0,-4,1;-2,-1,1;-1,0,1;0,2,1;0,-4,1|135,114,114,105,67,114
251|0,-4,1;-2,-2,1;0,-1,1;-2,0,1;0,2,1;-1,-4,1|79,121,122,99,144,79
252|-1,-4,1;0,-2,1;0,0,1;1,0,1;3,1,1;-5,3,1|98,67,131,125,91,122
253|-5,3,1;-3,3,1;1,4,1;-2,5,1;-1,7,1;1,-7,1;-2,-4,1|134,72,148,64,82,103,79
254|-2,-4,1;-1,3,1;-1,-3,1;0,0,1;-2,0,1;0,-2,1|114,65,75,79,132,143
255|0,-2,1;0,0,1;1,2,1;1,-3,1;-2,2,1;0,4,1;1,-4,1|67,91,79,111,106,86,114
256|1,-4,1;-1,1,1;0,-1,1;0,0,1;0,-1,1;-1,0,1;0,2,1|133,90,137,104,60,80,93
257|0,2,1;-1,4,1;0,-5,1;0,3,1;0,3,1|144,132,148,111,89
258|0,3,1;2,4,1;-2,4,1;1,5,1;2,-7,1;-3,-4,1;2,-3,1|146,77,98,63,124,85,63
259|2,-3,1;-4,0,1;1,-1,1;2,1,1;-3,2,1;0,2,1|148,74,87,98,104,145
260|0,2,1;2,4,1;-4,6,1;3,6,1;4,-6,1;4,3,1|140,97,81,70,126,142
261|4,3,1;4,-4,1;4,-3,1;5,-2,1;5,0,1;7,-2,1|116,72,112,100,77,108
262|7,-2,1;-7,0,1;5,0,1;-6,2,1;-4,-3,1;3,2,1|88,73,145,91,120,99
263|3,2,1;-4,3,1;1,-3,1;-3,-2,1;1,-1,1;-1,0,1|87,141,65,135,120,117
264|-1,0,1;1,1,1;-2,-2,1;0,0,1;-2,0,1;0,0,1|147,70,100,117,78,131
265|0,0,1;2,-1,1;2,0,1;2,0,1;-4,-1,1;-1,0,1|90,117,145,102,133,91
266|-1,0,1;1,0,1;1,0,1;-3,1,1;0,2,1;0,4,1;2,-6,1|117,133,65,118,100,64,91
267|2,-6,1;4,5,1;-6,7,1;-5,-7,1;-4,5,1;-2,-6,1|127,146,106,66,146,77
268|-2,-6,1;0,-4,1;-1,3,1;0,-5,1;-2,-4,1;-1,2,1|117,119,130,141,95,84
269|-1,2,1;0,2,1;0,-4,1;-1,-1,1;-1,0,1;0,1,1|143,71,140,136,102,94
270|0,1,1;0,3,1;0,5,1;0,6,1;2,-6,1;-3,-4,1;-2,1,1|130,98,92,120,93,74,71
271|-2,1,1;0,-3,1;0,2,1;0,-2,1;0,0,1;1,-2,1;3,1,1|103,68,106,66,115,111,118
272|3,1,1;-4,1,1;-2,1,1;1,2,1;-2,-2,1;0,1,1|148,92,102,108,120,102
273|0,1,1;-1,3,1;-1,-4,1;1,-1,1;-1,0,1;1,0,1|113,111,114,136,80,133
274|1,0,1;-3,0,1;2,2,1;-3,4,1;0,6,1;0,6,1|97,78,100,119,139,140
275|0,6,1;-1,-6,1;0,4,1;0,4,1;-1,-6,1;-1,-5,1|115,127,120,122,77,78
276|-1,-5,1;1,4,1;-2,6,1;0,7,1;-1,-7,1;0,6,1|127,107,74,97,104,146
277|0,6,1;-2,-7,1;0,6,1;0,7,1;1,-7,1;-3,-6,1|70,85,137,131,118,113
278|-3,-6,1;-1,4,1;0,5,1;-2,7,1;0,-7,1;2,5,1;4,-6,1|73,81,87,121,85,148,96
279|4,-6,1;4,4,1;-4,5,1;-3,7,1;1,-7,1;3,-5,1|70,122,108,84,122,111
280|3,-5,1;-3,2,1;1,4,1;-2,-4,1;0,2,1;1,2,1;3,3,1|129,99,84,69,126,120,70
281|3,3,1;3,3,1;-5,3,1;-2,-3,1;0,-2,1;1,0,1|134,105,125,61,64,67
282|1,0,1;-1,2,1;-1,4,1;1,-4,1;-3,1,1;-2,-2,1|138,87,79,104,131,108
283|-2,-2,1;0,0,1;0,-2,1;1,0,1;-1,-2,1;0,0,1;-2,0,1;0,2,1|83,92,61,79,104,102,77,76
284|0,2,1;1,-4,1;1,-1,1;-2,0,1;0,0,1;-2,0,1|122,87,109,143,84,135
285|-2,0,1;1,0,1;-2,-2,1;0,1,1;0,-3,1;-2,0,1;0,-2,1|128,103,80,92,84,90,77
286|0,-2,1;2,0,1;-3,0,1;-1,0,1;0,0,1;0,-2,1;0,-1,1|116,121,75,70,101,62,69
287|0,-1,1;2,0,1;-2,0,1;0,1,1;-2,3,1|149,85,149,109,147
288|-2,3,1;-1,4,1;0,-4,1;1,-2,1;-1,0,1;-1,-1,1;0,1,1|74,120,73,108,110,80,77
289|0,1,1;1,1,1;-1,-2,1;-1,0,1;1,0,1;-3,2,1|108,103,82,104,67,132
290|-3,2,1;-1,-4,1;0,2,1;-2,4,1;0,4,1|133,148,117,146,103
291|0,4,1;-1,4,1;-1,-5,1;0,3,1;0,3,1;0,-4,1;0,2,1|102,64,66,97,100,92,131
292|0,2,1;0,2,1;-1,2,1;0,3,1;0,3,1|140,104,128,105,149
293|0,3,1;0,3,1;0,-3,1;0,0,1;2,-1,1;-2,-1,1|105,105,138,78,132,133
294|-2,-1,1;-1,1,1;-1,-2,1;0,0,1;0,-2,1;2,-1,1|122,113,100,87,114,129
295|2,-1,1;4,0,1;-4,0,1;-1,-1,1;-1,-1,1;0,0,1;1,2,1|76,116,81,134,102,116,62
296|1,2,1;-1,3,1;0,-3,1;-1,-1,1;-1,0,1;0,0,1;1,-2,1|100,118,63,89,109,83,95
297|1,-2,1;-3,-1,1;-1,1,1;0,3,1;0,5,1;-1,6,1|143,106,69,72,138,124
298|-1,6,1;-1,7,1;0,7,1;-1,-7,1;1,6,1;3,-7,1|62,134,80,141,127,141
299|3,-7,1;-4,5,1;2,5,1;2,5,1;-3,-7,1;0,5,1|86,113,133,119,107,68
300|0,5,1;-1,5,1;0,6,1;0,6,1;0,-7,1|122,106,85,149,132
301|0,-7,1;-2,5,1;-1,-6,1;0,4,1;-1,5,1;0,-5,1;0,-2,1|98,76,72,102,140,71,68
302|0,-2,1;0,0,1;-1,0,1;0,1,1;0,2,1;-2,2,1;1,2,1|109,82,99,72,145,83,105
303|1,2,1;3,-2,1;5,0,1;-7,2,1;5,2,1;6,-4,1;-7,-3,1|82,61,87,81,83,105,131
304|-7,-3,1;-6,-1,1;-5,-1,1;-4,1,1;3,2,1|96,145,84,108,131
305|3,2,1;-5,-2,1;3,0,1;4,0,1;5,0,1;-5,-1,1|137,125,128,69,92,84
306|-5,-1,1;3,0,1;3,-2,1;3,0,1;-4,2,1;1,-3,1|103,124,107,127,130,87
307|1,-3,1;2,0,1;-2,2,1;-1,-2,1;0,0,1;-1,0,1|130,140,76,117,145,89
308|-1,0,1;0,-2,1;-2,-1,1;0,0,1;2,2,1;4,3,1;-4,3,1|75,116,104,64,82,103,141
309|-4,3,1;-3,-4,1;0,2,1;0,4,1;-1,-6,1|100,109,146,117,130
310|-1,-6,1;1,5,1;1,-5,1;3,-4,1;3,1,1;5,-3,1|99,67,116,144,97,117
311|5,-3,1;-6,0,1;5,2,1;5,-4,1;-6,2,1;4,4,1;-6,-5,1|137,76,60,66,129,114,71
312|-6,-5,1;-4,3,1;2,-3,1;-3,1,1;1,3,1;2,3,1|69,111,84,86,84,127
313|2,3,1;-4,-5,1;-3,-2,1;0,0,1;-1,1,1;0,3,1;0,5,1|62,72,128,115,105,87,114
314|0,5,1;2,-6,1;-3,-3,1;-1,1,1;0,3,1|141,66,115,146,149
315|0,3,1;2,3,1;4,-5,1;-4,2,1;1,-3,1;2,-1,1|114,115,98,102,62,128
316|2,-1,1;-3,0,1;0,-2,1;-1,0,1;0,-2,1|141,134,143,101,134
317|0,-2,1;0,1,1;-2,-2,1;0,0,1;-2,1,1;0,2,1|79,116,124,132,69,139
318|0,2,1;2,4,1;2,-6,1;2,4,1;-4,6,1;1,7,1|84,146,101,100,106,93
319|1,7,1;3,7,1;4,7,1;4,7,1;4,7,1;-6,7,1;-3,7,1|102,71,80,106,127,110,77
320|-3,7,1;2,7,1;2,7,1;-3,-7,1;-2,-4,1;-1,-3,1|79,126,92,102,108,127
321|-1,-3,1;-1,2,1;0,-4,1;-1,-2,1;-1,0,1;0,0,1|139,88,147,89,60,98
322|0,0,1;2,1,1;-3,1,1;0,-3,1;0,0,1;-1,-1,1|133,101,134,109,87,111
323|-1,-1,1;0,1,1;0,-1,1;0,1,1;2,-1,1;-3,0,1|139,69,70,96,106,143
324|-3,0,1;1,-1,1;-2,0,1;0,-2,1;0,0,1;1,-1,1;-1,0,1|110,113,62,75,130,92,103
325|-1,0,1;0,-2,1;1,-1,1;2,-1,1;4,-1,1;4,0,1|94,112,135,113,110,89
326|4,0,1;6,0,1;-7,2,1;6,3,1;7,-5,1;7,2,1|82,131,95,71,76,107
327|7,2,1;-7,-4,1;6,2,1;-7,2,1;6,-2,1;7,0,1;7,1,1|147,146,64,61,69,102,64
328|7,1,1;7,3,1;7,3,1;7,-5,1;7,-4,1;-7,3,1|109,115,81,115,113,86
329|-7,3,1;-5,4,1;2,5,1;-4,-5,1;2,-2,1;-3,0,1;-1,1,1|68,112,83,146,70,66,113
330|-1,1,1;0,-1,1;0,0,1;1,0,1;-2,0,1;1,-1,1|70,82,70,127,122,114
331|1,-1,1;2,1,1;3,-3,1;3,-1,1;3,0,1;4,-2,1|143,132,69,97,127,96
332|4,-2,1;6,0,1;7,-1,1;7,0,1;-7,-2,1;-6,0,1|135,60,124,91,147,110
333|-6,0,1;3,2,1;-5,3,1;-3,-5,1;-2,-4,1;0,2,1|70,62,125,101,94,122
334|0,2,1;-1,-3,1;-1,-2,1;0,1,1;2,1,1;4,-2,1|77,100,107,137,132,117
335|4,-2,1;5,0,1;5,0,1;5,-1,1;-6,1,1;-4,-2,1|145,90,134,88,139,101
336|-4,-2,1;1,1,1;-3,1,1;1,2,1;3,-2,1;3,0,1|69,149,81,111,88,110
337|3,0,1;5,2,1;7,-3,1;7,0,1;7,2,1;-7,3,1|78,144,111,136,78,126
338|-7,3,1;6,4,1;-7,4,1;-5,-6,1;-2,-3,1;0,0,1|68,117,143,94,110,82
339|0,0,1;-1,0,1;0,1,1;0,2,1;2,-3,1;2,1,1|61,90,90,140,84,122
340|2,1,1;-3,1,1;-1,-2,1;0,0,1;0,1,1;0,-3,1|73,63,133,111,119,107
341|0,-3,1;0,2,1;0,3,1;-2,4,1;1,-5,1;1,-4,1|119,128,100,71,117,135
342|1,-4,1;3,-2,1;4,0,1;-5,-1,1;4,-1,1;4,-1,1;4,0,1|60,60,95,128,133,97,123
343|4,0,1;-6,2,1;-4,-3,1;-2,0,1;0,2,1;2,2,1;3,3,1|62,61,122,92,144,78,140
344|3,3,1;5,3,1;-5,-5,1;-2,3,1;0,3,1|136,119,115,149,123
345|0,3,1;-2,-4,1;1,-3,1;2,-1,1;4,0,1;5,0,1;5,2,1;-7,3,1|67,106,66,74,67,115,68,93
346|-7,3,1;-4,-3,1;-2,-2,1;1,0,1;-1,1,1;0,3,1|126,127,74,122,120,80
347|0,3,1;-2,5,1;0,-7,1;-1,4,1;0,-4,1;1,3,1;-3,-5,1|63,95,104,105,70,147,97
348|-3,-5,1;0,3,1;0,-3,1;-2,-1,1;0,0,1;1,-2,1;-2,-1,1|77,112,66,69,131,125,114
349|-2,-1,1;0,1,1;0,2,1;1,-4,1;3,2,1;-4,2,1;-2,-2,1|105,98,73,97,108,137,68
350|-2,-2,1;0,0,1;1,-1,1;-2,0,1;0,0,1;-2,1,1|138,110,61,131,133,83
351|-2,1,1;0,-3,1;1,-2,1;-1,0,1;0,0,1;1,-2,1|93,99,88,116,131,139
352|1,-2,1;1,-1,1;-1,0,1;1,0,1;2,0,1;3,-2,1|125,145,91,112,64,115
353|3,-2,1;4,0,1;-5,2,1;-4,2,1;-3,2,1;-2,-2,1|85,114,148,100,147,69
354|-2,-2,1;-1,0,1;1,-1,1;-3,0,1;0,2,1;-1,2,1|63,104,128,148,127,89
355|-1,2,1;0,-2,1;0,1,1;1,1,1;-3,3,1;1,-5,1|127,137,148,75,63,116
356|1,-5,1;-3,-2,1;1,0,1;3,-1,1;-4,-1,1;2,0,1|119,60,138,123,115,129
357|2,0,1;-3,1,1;-2,-3,1;0,2,1;2,2,1;-4,3,1;-2,-3,1|62,92,80,95,62,133,125
358|-2,-3,1;-1,1,1;0,-2,1;2,1,1;3,-2,1;4,1,1|146,103,143,73,102,70
359|4,1,1;-6,1,1;-4,-2,1;-3,-1,1;-1,-1,1|127,87,77,144,140
360|-1,-1,1;1,1,1;3,-3,1;-3,2,1;1,3,1|145,90,145,101,143
361|1,3,1;1,-4,1;3,-3,1;4,1,1;6,1,1;7,-1,1;-7,1,1|125,107,68,80,111,104,77
362|-7,1,1;6,3,1;-7,4,1;5,-5,1;-6,-2,1;4,0,1|123,125,86,135,80,122
363|4,0,1;5,1,1;-6,3,1;3,3,1;-3,3,1|147,149,113,113,144
364|-3,3,1;0,5,1;-2,-5,1;0,-4,1;1,2,1|110,141,110,96,127
365|1,2,1;2,-4,1;3,3,1;-4,-4,1;-2,-1,1;0,0,1;1,1,1|123,73,132,96,92,98,64
366|1,1,1;2,2,1;-2,3,1;-1,3,1;1,3,1;-2,-3,1|124,118,64,148,128,66
367|-2,-3,1;0,1,1;-1,3,1;-1,-4,1;0,3,1;0,-5,1|87,75,116,144,140,78
368|0,-5,1;1,3,1;-1,-4,1;0,1,1;0,-2,1;-2,1,1;0,3,1|64,142,87,127,106,108,63
369|0,3,1;0,-3,1;0,-1,1;0,0,1;-1,-1,1;0,0,1|133,90,126,74,92,119
370|0,0,1;-1,-1,1;0,0,1;0,0,1;1,-1,1;1,0,1|136,72,82,92,142,136
371|1,0,1;-3,0,1;0,0,1;1,-1,1;-2,0,1|119,105,126,148,132
372|-2,0,1;0,-1,1;-2,0,1;0,1,1;-2,-2,1|142,144,68,148,121
373|-2,-2,1;0,1,1;-2,-1,1;0,0,1;2,0,1;-3,0,1|74,75,99,145,124,76
374|-3,0,1;2,2,1;2,3,1;3,4,1;-3,-6,1;0,4,1;-1,-6,1|115,124,76,62,124,65,89
375|-1,-6,1;0,-3,1;2,0,1;3,0,1;3,-2,1;-3,0,1|106,102,87,133,72,139
376|-3,0,1;2,-2,1;2,0,1;2,-2,1;-4,0,1;-1,2,1;1,-3,1|84,80,68,62,131,82,126
377|1,-3,1;-3,0,1;2,-2,1;4,1,1;4,2,1;-4,-2,1;-2,1,1;1,-2,1|116,86,73,70,76,101,74,76
378|1,-2,1;3,-1,1;5,0,1;-5,-2,1;-3,1,1;2,3,1|130,61,131,132,120,87
379|2,3,1;4,4,1;-6,5,1;-4,-6,1;3,5,1;5,6,1|112,109,99,62,113,77
380|5,6,1;5,7,1;-6,-7,1;5,-5,1;-5,-3,1|120,129,124,148,104
381|-5,-3,1;-4,1,1;1,2,1;-2,-3,1;-1,0,1;1,-1,1|95,84,90,85,138,149
382|1,-1,1;1,0,1;-3,1,1;0,3,1;1,5,1;-3,5,1|90,125,106,126,93,136
383|-3,5,1;0,7,1;0,-7,1;0,6,1;-2,7,1;0,-7,1|107,101,104,88,101,111
384|0,-7,1;-1,-4,1;0,-3,1;0,0,1;0,1,1;-2,1,1;1,-3,1|63,96,107,74,131,122,73
385|1,-3,1;-2,-2,1;0,0,1;0,0,1;-1,-2,1|145,135,99,141,94
386|-1,-2,1;-1,0,1;0,-2,1;-1,0,1;-1,-2,1|97,148,145,125,130
387|-1,-2,1;1,0,1;1,0,1;1,-1,1;-2,0,1;-1,0,1;-1,-2,1|60,69,101,117,121,102,82
388|-1,-2,1;1,0,1;3,-1,1;3,0,1;4,0,1;-5,2,1|79,74,120,100,115,129
389|-5,2,1;2,-2,1;3,0,1;-5,0,1;4,-1,1|126,112,83,109,149
390|4,-1,1;5,-1,1;-6,1,1;-4,-2,1;1,0,1;1,-1,1|122,105,60,138,72,127
391|1,-1,1;1,1,1;1,1,1;1,2,1;-2,4,1;1,4,1;-2,6,1|84,111,84,81,65,96,66
392|-2,6,1;1,6,1;3,6,1;5,6,1;-7,-7,1;4,-5,1|120,77,96,117,112,149
393|4,-5,1;4,3,1;6,-5,1;7,-2,1;7,-1,1;7,1,1|118,109,65,117,109,141
394|7,1,1;7,-1,1;7,0,1;7,1,1;7,-1,1;-7,0,1;-5,1,1|67,74,133,68,144,82,96
395|-5,1,1;4,-3,1;5,1,1;6,-3,1;-7,-2,1;5,-1,1;5,0,1|90,60,108,103,83,127,109
396|5,0,1;6,0,1;-6,-2,1;-3,-1,1;0,-1,1;0,0,1;-1,0,1|86,132,95,106,68,123,88
397|-1,0,1;1,0,1;2,0,1;2,0,1;3,0,1;5,0,1;7,2,1|109,94,66,74,93,90,74
398|7,2,1;7,4,1;-7,-4,1;-4,-2,1;1,0,1|118,91,101,141,118
399|1,0,1;2,-1,1;-4,0,1;2,-1,1;2,0,1;-2,-2,1|125,95,85,140,78,117
400|-2,-2,1;0,0,1;0,0,1;2,0,1;-3,0,1;-2,-2,1|68,62,115,125,140,85
401|-2,-2,1;1,0,1;2,0,1;2,-1,1;-2,0,1;1,2,1;2,2,1|94,78,113,124,86,85,75
402|2,2,1;3,-2,1;-3,0,1;0,-2,1;0,-1,1;1,1,1|123,148,79,84,121,69
403|1,1,1;2,2,1;-4,-4,1;3,3,1;-4,5,1|117,141,137,149,141
404|-4,5,1;1,-5,1;1,-4,1;1,-2,1;-2,1,1|81,136,128,107,119
405|-2,1,1;0,1,1;0,-1,1;0,0,1;2,2,1;-4,3,1|121,125,82,138,93,134
406|-4,3,1;-3,5,1;0,6,1;0,-7,1;1,5,1|132,96,135,116,133
407|1,5,1;3,7,1;-4,7,1;-2,-7,1;0,6,1;0,-7,1;0,-6,1|85,119,120,93,61,88,66
408|0,-6,1;0,5,1;1,-5,1;3,-4,1;-4,-2,1;-1,0,1|101,136,76,114,68,129
409|-1,0,1;0,0,1;0,-2,1;0,0,1;-1,2,1;0,3,1|101,107,77,112,112,136
410|0,3,1;0,4,1;-2,4,1;-1,-6,1;0,-3,1;-1,1,1;0,1,1;0,3,1|63,72,63,65,75,86,128,68
411|0,3,1;0,-3,1;0,0,1;1,0,1;2,2,1;3,-3,1;4,-2,1|96,96,126,76,72,111,76
412|4,-2,1;5,0,1;7,1,1;-7,1,1;5,2,1|147,131,149,103,141
413|5,2,1;-6,2,1;-3,2,1;2,-2,1;-2,0,1|109,145,70,144,148
414|-2,0,1;1,1,1;1,-3,1;3,2,1;-3,-2,1;-2,0,1|111,147,140,91,63,116
415|-2,0,1;0,0,1;1,-1,1;-3,0,1;0,2,1;0,-3,1|132,144,97,110,62,60
416|0,-3,1;2,0,1;2,-2,1;3,0,1;3,1,1;-4,-3,1;-3,-2,1|80,123,73,81,113,94,115
417|-3,-2,1;2,0,1;-2,1,1;0,3,1;-1,-4,1;1,1,1|60,100,73,125,103,112
418|1,1,1;-2,2,1;0,-2,1;0,-1,1;1,-1,1;3,0,1|79,83,140,90,147,111
419|3,0,1;-5,0,1;3,0,1;-3,-2,1;-2,0,1;-1,1,1|80,112,149,108,144,99
420|-1,1,1;0,2,1;1,3,1;2,5,1;4,-5,1;-6,2,1|83,91,128,91,95,119
421|-6,2,1;5,-4,1;7,2,1;-7,2,1;6,2,1|141,136,128,117,80
422|6,2,1;7,-4,1;7,-1,1;-7,0,1;5,0,1;-5,0,1|78,74,67,92,129,143
423|-5,0,1;-2,0,1;0,-2,1;-1,-1,1;0,0,1;0,2,1|113,102,122,148,61,60
424|0,2,1;2,-3,1;3,-1,1;-5,0,1;4,-2,1;-4,-1,1|74,137,100,84,69,139
425|-4,-1,1;-2,0,1;0,2,1;0,3,1;2,-4,1;-2,-2,1;0,0,1|66,91,81,83,143,88,72
426|0,0,1;0,-2,1;0,0,1;-2,2,1;0,-4,1;2,-2,1|66,112,72,82,149,120
427|2,-2,1;2,1,1;3,2,1;-4,4,1;-2,4,1;0,6,1|117,134,83,108,123,66
428|0,6,1;-1,7,1;0,7,1;0,-7,1;0,-4,1;0,1,1|139,112,96,100,103,86
429|0,1,1;0,-2,1;0,0,1;0,2,1;1,-2,1;-3,0,1;1,-1,1|84,60,143,80,127,86,74
430|1,-1,1;-3,-1,1;0,0,1;2,-2,1;2,0,1;4,2,1;-6,-3,1;5,-1,1|86,90,68,60,129,96,76,84
431|5,-1,1;6,0,1;-6,-2,1;-5,0,1;4,-2,1;-5,1,1;-2,3,1|62,81,95,101,135,89,81
432|-2,3,1;-1,-5,1;0,-4,1;2,2,1;2,-2,1|79,128,133,134,121
433|2,-2,1;2,0,1;-2,-1,1;0,-1,1;2,1,1;-4,-2,1;1,1,1|77,135,64,87,65,133,91
434|1,1,1;-1,-3,1;0,0,1;0,-2,1;1,0,1;-3,0,1|75,134,80,139,72,138
435|-3,0,1;0,0,1;-2,0,1;0,-2,1;-1,0,1;0,2,1|99,80,60,115,130,139
436|0,2,1;-2,-2,1;1,0,1;3,0,1;-3,-1,1|138,85,133,81,149
437|-3,-1,1;0,1,1;0,-2,1;0,0,1;1,-1,1;3,0,1;-3,0,1|143,71,60,134,91,116,81
438|-3,0,1;0,0,1;1,2,1;3,-4,1;-4,3,1;-3,4,1;0,4,1;-1,5,1|92,75,83,104,93,60,68,66
439|-1,5,1;0,-6,1;1,-3,1;-2,0,1;0,-1,1;2,0,1|142,109,112,128,71,107
440|2,0,1;-3,-2,1;0,-1,1;2,1,1;-4,-1,1|138,141,119,94,114
441|-4,-1,1;-1,0,1;0,2,1;-1,-2,1;1,1,1;2,-2,1|80,127,110,117,115,145
442|2,-2,1;-4,0,1;3,-1,1;3,0,1;5,1,1;-6,3,1;5,-3,1|118,118,69,88,108,87,84
443|5,-3,1;7,2,1;7,-3,1;-7,0,1;-5,1,1;4,-2,1|107,143,79,63,145,76
444|4,-2,1;5,0,1;7,-1,1;7,0,1;7,1,1;-7,2,1;-6,-3,1|122,60,107,70,67,131,67
445|-6,-3,1;-4,1,1;-3,-1,1;-2,0,1;0,0,1;2,-2,1;-2,0,1|121,140,80,110,85,84,71
446|-2,0,1;0,1,1;1,1,1;-1,1,1;-1,3,1;0,-5,1|94,111,126,117,93,74
447|0,-5,1;-2,4,1;0,6,1;2,-6,1;-4,4,1;2,-5,1|80,78,114,71,108,135
448|2,-5,1;-4,-2,1;-3,0,1;-2,1,1;0,-1,1;-2,0,1|84,113,80,126,124,109
449|-2,0,1;1,0,1;-2,-2,1;-1,0,1;1,-1,1|142,101,136,133,131
450|1,-1,1;-1,0,1;0,0,1;2,0,1;-2,-2,1;1,0,1|124,137,132,108,105,92
451|1,0,1;1,0,1;2,1,1;3,-1,1;-4,1,1;-3,1,1|96,133,91,84,129,127
452|-3,1,1;0,2,1;2,-3,1;4,2,1;-5,4,1;4,5,1|74,92,66,149,138,101
453|4,5,1;-4,-5,1;-1,3,1;-1,-4,1;0,-1,1;-1,-1,1;-1,0,1|116,91,84,88,103,143,69
454|-1,0,1;0,1,1;-2,2,1;-1,3,1;0,4,1;0,-5,1;0,4,1;0,-6,1|66,92,79,115,64,67,100,73
455|0,-6,1;0,-4,1;-2,2,1;0,3,1;2,-5,1|140,84,105,131,134
456|2,-5,1;-3,2,1;1,2,1;-1,-2,1;0,1,1;2,-1,1;3,0,1;-5,-2,1|92,91,103,96,79,78,76,65
457|-5,-2,1;2,0,1;-4,0,1;3,-2,1;-3,0,1;-2,-1,1;0,1,1|69,89,78,123,102,99,76
458|0,1,1;0,1,1;-1,3,1;1,-3,1;3,0,1;3,0,1;-3,0,1|126,83,93,78,78,72,118
459|-3,0,1;0,1,1;-1,2,1;0,-4,1;-1,3,1;0,3,1|77,141,87,132,117,130
460|0,3,1;1,-5,1;1,-4,1;-3,3,1;-2,3,1;1,-5,1|106,141,123,128,119,72
461|1,-5,1;1,4,1;-1,-4,1;-1,1,1;0,2,1|102,80,128,140,147
462|0,2,1;0,3,1;-1,5,1;0,-7,1;0,6,1;0,-6,1|147,72,63,147,80,61
463|0,-6,1;-1,3,1;-1,3,1;-1,-4,1;-1,-1,1;0,1,1;1,1,1|124,61,76,122,84,107,114
464|1,1,1;-1,2,1;0,4,1;0,-6,1;-2,-3,1;0,-2,1|123,143,75,149,89,82
465|0,-2,1;-1,0,1;1,1,1;1,-2,1;3,0,1;-5,-2,1;4,0,1|142,99,83,64,106,84,72
466|4,0,1;-6,-2,1;4,1,1;-4,1,1;1,-1,1;-1,0,1|69,76,123,132,107,76
467|-1,0,1;1,1,1;1,3,1;1,3,1;-1,-4,1;0,-1,1;-2,0,1|75,111,95,113,121,91,65
468|-2,0,1;0,2,1;0,-2,1;1,0,1;3,2,1;5,4,1;-7,6,1|77,63,81,139,127,82,106
469|-7,6,1;-5,-7,1;-4,5,1;2,6,1;-3,7,1;2,-7,1;2,4,1|101,81,73,141,81,108,86
470|2,4,1;-4,-5,1;1,3,1;-3,3,1;1,3,1|116,105,124,130,144
471|1,3,1;-3,4,1;2,6,1;2,6,1;-4,-6,1;-2,-3,1|101,69,102,102,143,147
472|-2,-3,1;1,0,1;-3,-2,1;0,0,1;-2,-1,1;0,0,1|96,88,91,94,109,104
473|0,0,1;0,0,1;1,-1,1;-1,0,1;0,-1,1;0,1,1;0,1,1|123,89,80,96,128,65,75
474|0,1,1;-2,2,1;0,-2,1;2,0,1;4,1,1;-4,-2,1|102,146,93,90,90,67
475|-4,-2,1;-1,0,1;-1,0,1;0,-2,1;-2,1,1;0,-3,1|137,87,123,132,114,71
476|0,-3,1;1,2,1;1,3,1;1,5,1;-3,6,1;1,7,1;-2,-7,1|104,70,141,88,79,130,65
477|-2,-7,1;0,-6,1;0,-3,1;0,-1,1;1,0,1;3,2,1|94,109,113,108,140,101
478|3,2,1;-5,-3,1;-2,-2,1;1,1,1;3,1,1;5,-1,1;-5,0,1|65,92,64,102,136,106,66
479|-5,0,1;3,0,1;4,-1,1;-4,0,1;2,0,1|76,147,142,134,143
480|2,0,1;-3,-2,1;-1,-1,1;0,-1,1;-1,0,1;1,0,1;-1,-2,1|61,145,96,75,111,96,80
481|-1,-2,1;0,0,1;1,-1,1;3,0,1;-3,2,1;1,2,1|92,132,126,83,141,98
482|1,2,1;1,4,1;1,5,1;1,-5,1;2,2,1;3,-3,1;4,0,1|109,88,73,117,85,82,119
483|4,0,1;5,2,1;5,3,1;-7,4,1;-6,4,1;5,-4,1|123,135,149,145,62,79
484|5,-4,1;-5,1,1;4,2,1;6,2,1;-7,-2,1;-6,0,1;3,0,1|65,139,107,99,96,88,69
485|3,0,1;-4,0,1;1,2,1;-1,2,1;-1,4,1;0,-5,1|141,113,63,95,149,80
486|0,-5,1;0,-4,1;1,2,1;2,-3,1;3,0,1;-5,-1,1|73,101,119,73,149,146
487|-5,-1,1;3,0,1;3,2,1;5,3,1;-5,4,1;4,5,1|106,136,113,125,93,116
488|4,5,1;4,6,1;6,7,1;-7,7,1;4,7,1;4,7,1|141,101,109,72,84,117
489|4,7,1;4,7,1;-5,-7,1;3,-4,1;4,1,1;6,2,1;-7,4,1|115,144,63,88,109,64,116
490|-7,4,1;4,-4,1;-6,3,1;-3,-3,1;1,2,1;3,-4,1;-4,3,1|108,100,60,95,72,121,143
491|-4,3,1;1,5,1;-2,6,1;1,-7,1;-1,-4,1;0,-1,1|131,123,117,80,93,89
492|0,-1,1;1,-1,1;2,0,1;2,-1,1;-3,1,1;-1,3,1;1,-4,1|94,86,135,76,69,104,125
493|1,-4,1;-3,-2,1;1,0,1;-1,-2,1;0,0,1;0,0,1|68,71,132,118,71,128
494|0,0,1;1,-2,1;-3,0,1;0,-1,1;0,1,1;0,2,1|96,126,120,108,80,74
