path_num|points|times
124|-2,1,1;2,0,1;-2,2,1;0,1,1;-1,-1,1;2,1,1;,1,-2,1;-2,-1,1;2,2,1;,0,-2,1;1,1,1;-2,0,1|57,67,43,62,53,58,67,57,53,55,68,43
125|-2,0,1;,2,-1,1;1,2,1;-1,1,1;-2,-2,1;1,0,1;0,1,1;-1,-2,1;,0,-1,1;,1,-2,1;-2,2,1|45,69,44,65,46,61,68,69,63,62,65
126|-2,2,1;-1,0,1;,2,-1,1;-2,-2,1;0,2,1;1,1,1;-1,-2,1;,1,-1,1;0,0,1;2,1,1;,1,-2,1;-1,1,1;1,0,1;,2,-2,1|56,52,47,40,44,43,52,41,41,44,68,48,46,65
127|2,-2,1;1,2,1;-1,0,1;-2,-1,1;2,1,1;,1,-1,1;-1,-2,1;,0,-1,1;-1,2,1;0,1,1;1,0,1;-1,1,1;,1,-2,1|60,64,50,49,68,45,49,40,61,45,54,53,53
128|1,-2,1;2,0,1;1,1,1;-1,2,1;,1,-1,1;0,2,1;-1,-2,1;,0,-1,1;2,2,1;1,0,1;0,1,1;-2,2,1|57,69,58,46,57,61,64,61,56,56,64,48
129|-2,2,1;,2,-1,1;-2,0,1;,0,-1,1;1,1,1;-1,-1,1;1,2,1;0,0,1;,1,-1,1;-1,1,1;2,0,1;,0,-2,1|46,49,58,67,63,45,57,50,48,62,67,46
130|0,-2,1;-1,1,1;-2,0,1;1,2,1;2,1,1;,1,-1,1;2,0,1;-2,2,1;,2,-2,1;-1,-1,1;1,0,1;2,2,1;,1,-2,1|61,69,53,56,45,50,68,43,53,64,52,43,41
131|1,-2,1;-1,1,1;1,2,1;,0,-2,1;-2,1,1;0,0,1;-2,2,1;,2,-2,1;1,0,1;2,2,1;-1,0,1;-2,-2,1;-1,2,1|66,41,40,61,45,42,58,62,65,56,46,45,57
132|-1,2,1;-2,-2,1;1,1,1;-1,0,1;0,2,1;,2,-1,1;-2,0,1;,0,-2,1;,1,-1,1;0,0,1;,1,-2,1;2,0,1|55,64,54,42,66,48,53,59,42,60,55,65
133|2,0,1;,1,-1,1;,0,-2,1;2,1,1;-2,0,1;,2,-2,1;0,1,1;1,2,1;-2,1,1;0,0,1;,2,-1,1;-2,-2,1|44,54,69,59,60,65,47,46,58,68,59,64
134|-2,-2,1;,2,-1,1;1,1,1;-1,-1,1;2,2,1;-2,0,1;0,2,1;-1,0,1;-2,-1,1;-1,2,1;-2,1,1|67,43,67,66,65,63,46,69,67,55,63
135|-2,1,1;0,0,1;,2,-2,1;-1,1,1;,1,-1,1;-1,2,1;-2,-1,1;2,2,1;,0,-2,1;1,1,1;,2,-1,1;,1,-2,1;2,1,1|58,53,41,64,44,56,68,46,67,47,42,69,41
136|2,1,1;,1,-1,1;-2,1,1;,0,-1,1;,1,-2,1;-1,2,1;-2,-2,1;,2,-1,1;-2,2,1;0,1,1;-2,0,1;-1,-1,1;,2,-2,1|62,56,54,58,49,52,49,42,49,52,42,45,45
137|2,-2,1;1,0,1;-2,2,1;-1,0,1;,1,-1,1;2,1,1;1,2,1;0,0,1;-1,-1,1;,0,-2,1;2,2,1;,0,-1,1|48,59,61,62,65,54,61,46,63,64,46,57
138|0,-1,1;-1,0,1;-2,-2,1;0,1,1;1,2,1;0,0,1;-1,1,1;2,0,1;,0,-2,1;-2,0,1;,1,-2,1;-2,2,1|58,40,67,51,45,54,57,66,65,45,69,49
139|-2,2,1;1,0,1;2,1,1;0,2,1;-1,-1,1;0,1,1;-2,0,1;-1,2,1;,0,-1,1;-1,1,1;-2,-2,1;0,0,1;2,2,1|50,57,47,40,40,47,69,68,42,62,48,53,57
140|2,2,1;1,0,1;-2,-1,1;,0,-2,1;2,1,1;0,2,1;-2,-2,1;,1,-1,1;0,0,1;-2,2,1;-1,-1,1;2,0,1|51,66,52,41,53,50,66,64,69,48,67,67
141|2,0,1;,0,-2,1;-2,0,1;1,2,1;-2,-2,1;0,2,1;1,0,1;-2,2,1;0,0,1;2,1,1;,1,-1,1;2,2,1|42,46,69,61,49,45,67,52,65,53,53,43
142|2,2,1;0,0,1;-2,1,1;,0,-2,1;-1,1,1;-2,0,1;1,1,1;-1,-1,1;2,0,1;0,2,1;-1,-2,1;,1,-1,1;2,1,1|52,59,44,45,69,46,52,41,46,62,63,58,47
143|2,1,1;-1,0,1;1,1,1;,0,-2,1;,2,-1,1;-2,2,1;0,1,1;2,2,1;-1,-1,1;1,2,1;-2,-1,1;-1,1,1|55,68,48,53,61,51,47,66,52,51,56,44
144|-1,1,1;,1,-2,1;-2,-1,1;2,2,1;-2,0,1;1,1,1;,0,-1,1;-2,2,1;0,1,1;-1,-1,1;,2,-2,1;1,0,1|49,56,69,64,53,66,53,42,66,61,64,56
145|1,0,1;0,2,1;-1,1,1;,0,-1,1;2,0,1;-1,-1,1;0,0,1;-2,2,1;2,1,1;-2,0,1;1,2,1;-1,0,1|63,57,64,45,59,47,44,59,49,65,61,65
146|-1,0,1;,2,-2,1;-2,0,1;0,2,1;2,0,1;-1,-1,1;1,2,1;2,1,1;,0,-2,1;-2,1,1;-1,2,1;1,0,1|44,45,58,50,54,60,61,69,43,43,55,61
147|1,0,1;,2,-2,1;-1,0,1;-2,-2,1;1,2,1;0,1,1;,2,-1,1;-2,2,1;-1,1,1;0,0,1;2,2,1;,1,-2,1;2,1,1|50,45,52,42,51,47,54,53,41,64,69,60,65
148|2,1,1;0,2,1;,2,-1,1;-2,0,1;,0,-2,1;2,0,1;-2,1,1;,1,-2,1;0,1,1;-1,-2,1;1,0,1;-2,-2,1;,1,-1,1|54,47,41,44,65,49,57,60,48,61,43,67,60
149|1,-1,1;-1,2,1;,1,-2,1;0,1,1;-1,0,1;,0,-2,1;1,2,1;-1,1,1;-2,2,1;-1,-1,1;,2,-2,1;-2,0,1;2,1,1|63,65,40,51,51,55,52,52,54,48,45,42,53
150|2,1,1;-2,2,1;1,0,1;-1,-1,1;0,2,1;-2,0,1;2,2,1;-2,-1,1;-1,-2,1;-2,1,1;2,0,1;-1,2,1;0,1,1|51,48,44,68,45,52,45,66,49,46,65,50,41
151|0,1,1;-1,-2,1;1,2,1;,2,-2,1;-2,-1,1;2,2,1;-2,-2,1;,2,-1,1;1,1,1;0,0,1;-1,2,1;,1,-2,1|57,66,45,44,64,49,46,42,65,44,55,61
152|1,-2,1;-1,-1,1;2,0,1;0,1,1;-2,2,1;1,0,1;,2,-2,1;0,2,1;1,1,1;-2,0,1;-1,-2,1|62,66,52,60,49,60,68,52,68,57,59
153|-1,-2,1;0,2,1;1,1,1;,0,-1,1;1,0,1;,2,-2,1;-1,2,1;,2,-1,1;0,1,1;-2,-1,1;2,1,1;-1,0,1|60,63,64,41,64,56,55,41,61,60,61,48
154|-1,0,1;0,1,1;-2,0,1;0,2,1;-1,1,1;-2,-2,1;1,2,1;2,0,1;-2,1,1;,2,-2,1;-1,2,1;,1,-1,1|57,45,48,57,69,50,55,67,54,53,56,54
155|1,-1,1;2,1,1;-2,-1,1;-1,0,1;,1,-2,1;0,0,1;2,2,1;-1,-1,1;0,1,1;,2,-1,1;1,2,1;-1,-2,1;2,0,1|61,41,49,50,47,53,48,45,60,49,46,58,49
156|2,0,1;-2,-2,1;-1,0,1;-2,-1,1;0,0,1;-1,2,1;1,1,1;,0,-1,1;1,2,1;0,1,1;,1,-1,1;0,2,1|57,45,61,45,67,64,58,49,48,65,42,46
157|0,2,1;-2,1,1;,0,-1,1;-1,2,1;1,0,1;-2,-1,1;,2,-2,1;0,1,1;-1,-1,1;1,2,1;,0,-2,1;2,1,1;-2,2,1|49,55,69,46,68,45,61,44,66,49,44,50,51
158|-2,2,1;0,1,1;-1,-1,1;-2,1,1;-1,-2,1;0,0,1;-2,-1,1;,1,-2,1;,2,-1,1;-1,0,1;2,1,1;,1,-1,1|53,69,69,54,64,59,66,43,60,46,44,57
159|1,-1,1;-2,-2,1;0,2,1;-1,-1,1;-2,0,1;,2,-1,1;1,0,1;-1,-2,1;2,2,1;-1,0,1;-2,-1,1;,2,-2,1|61,42,55,51,54,57,51,58,57,60,60,51
160|2,-2,1;0,1,1;,1,-1,1;-1,0,1;2,2,1;,1,-2,1;-2,-1,1;-1,2,1;2,1,1;-2,2,1;-1,-2,1;-2,1,1|64,57,48,43,52,42,45,64,59,53,64,57
161|-2,1,1;2,2,1;0,0,1;-2,2,1;1,0,1;,2,-1,1;0,2,1;2,1,1;-2,0,1;-1,1,1;,1,-1,1;,0,-2,1|63,68,54,57,45,41,62,62,56,51,58,55
162|0,-2,1;,1,-1,1;0,2,1;-1,0,1;0,1,1;-2,0,1;1,1,1;-1,2,1;,1,-2,1;2,2,1;-2,1,1;1,2,1|53,52,46,57,41,52,50,62,69,63,40,55
163|1,2,1;-2,0,1;-1,-2,1;-2,-1,1;-1,1,1;-2,2,1;,1,-2,1;-1,0,1;2,1,1;-1,-1,1;0,2,1;-2,1,1;2,0,1|58,41,55,44,60,52,45,68,50,40,56,50,49
164|2,0,1;-2,1,1;0,2,1;-1,-2,1;,2,-1,1;,1,-2,1;0,1,1;-1,2,1;1,1,1;,0,-1,1;-1,0,1;,0,-2,1|43,50,58,52,63,55,65,41,55,62,53,61
165|0,-2,1;-2,0,1;,1,-2,1;,0,-1,1;2,0,1;0,2,1;-1,-2,1;1,1,1;-2,-2,1;-1,-1,1;-2,2,1;,1,-1,1|65,47,40,68,68,55,48,49,66,59,56,54
166|1,-1,1;0,2,1;1,1,1;0,0,1;,2,-2,1;1,0,1;-1,1,1;2,2,1;-2,0,1;2,1,1;-1,-2,1;,0,-1,1|55,69,61,60,49,68,45,45,54,69,45,51
167|0,-1,1;,2,-2,1;-1,-1,1;,1,-2,1;-1,0,1;0,2,1;-2,1,1;1,2,1;-1,1,1;-2,-1,1;-1,-2,1;-2,2,1|46,61,58,49,45,52,46,68,68,62,69,61
168|-2,2,1;1,0,1;2,1,1;,0,-1,1;1,2,1;,0,-2,1;2,0,1;1,1,1;,2,-1,1;-1,0,1;,1,-2,1;0,1,1|58,62,46,48,57,47,45,57,63,61,68,66
169|0,1,1;,1,-1,1;2,2,1;-1,0,1;,0,-1,1;2,0,1;-2,2,1;,0,-2,1;-2,-1,1;,1,-2,1;-1,-1,1;1,0,1|44,69,54,45,63,63,41,52,61,54,63,60
170|1,0,1;2,1,1;,0,-2,1;-2,0,1;,1,-1,1;-2,1,1;2,0,1;,0,-1,1;,2,-2,1;0,2,1;-1,0,1;,1,-2,1|52,45,62,69,51,48,50,61,49,45,64,49
171|1,-2,1;-1,2,1;0,0,1;,1,-1,1;-2,2,1;,2,-2,1;1,1,1;,0,-2,1;2,0,1;-1,-1,1;1,2,1;-2,-2,1;2,2,1|68,40,59,56,52,50,64,43,57,56,51,49,46
172|2,2,1;-1,-2,1;,0,-1,1;-2,-2,1;1,2,1;2,0,1;0,1,1;,2,-2,1;0,0,1;-1,2,1;-2,1,1;,1,-2,1;-1,1,1|58,41,59,63,58,58,47,41,52,43,48,68,48
173|-1,1,1;0,0,1;-2,1,1;-1,-1,1;2,0,1;-2,-2,1;1,2,1;,2,-1,1;1,1,1;,0,-1,1;-2,0,1;0,2,1;,1,-1,1|42,40,56,52,58,57,41,64,67,43,62,55,56
174|1,-1,1;0,1,1;-1,2,1;1,0,1;2,2,1;-2,1,1;,2,-2,1;-2,0,1;-1,-2,1;,0,-1,1;1,2,1;-1,1,1|43,57,55,45,58,42,67,51,55,60,69,68
175|-1,1,1;,1,-2,1;-2,0,1;,2,-2,1;0,2,1;2,1,1;-1,2,1;-2,-2,1;,2,-1,1;1,2,1;0,0,1;-2,1,1;-1,0,1|51,57,55,40,40,45,59,50,51,66,51,46,69
176|-1,0,1;2,2,1;0,0,1;-1,2,1;1,0,1;,0,-2,1;-1,-1,1;,2,-2,1;,1,-1,1;-2,1,1;-1,-2,1;,2,-1,1|56,52,63,59,60,48,66,52,55,52,56,68
177|2,-1,1;-1,1,1;,1,-2,1;-1,-1,1;-2,1,1;,2,-2,1;-1,0,1;2,2,1;-2,-2,1;2,0,1;,0,-1,1;-2,0,1|60,53,43,66,62,58,69,62,47,49,43,68
178|-2,0,1;,0,-1,1;2,0,1;-2,1,1;0,2,1;,2,-2,1;-1,0,1;-2,2,1;,1,-1,1;-2,-2,1;,2,-1,1;1,2,1|52,59,64,61,51,68,50,47,64,47,66,54
179|1,2,1;-1,-1,1;0,1,1;-2,-2,1;1,0,1;,0,-2,1;,1,-1,1;-2,2,1;2,1,1;-1,2,1;-2,1,1;,0,-1,1|41,47,63,63,57,66,53,53,54,59,43,60
180|0,-1,1;1,0,1;-2,1,1;0,0,1;-1,-1,1;2,1,1;-2,-1,1;-1,0,1;2,2,1;,1,-2,1;,2,-1,1;1,2,1|54,61,43,66,53,59,43,49,51,65,68,49
181|1,2,1;0,0,1;-1,1,1;-2,-2,1;2,2,1;-2,0,1;-1,2,1;1,1,1;,2,-2,1;-2,2,1;,2,-1,1;,0,-2,1|61,64,65,65,50,46,69,60,43,58,47,49
182|0,-2,1;2,1,1;,1,-1,1;-2,1,1;0,0,1;1,1,1;,2,-2,1;-1,2,1;-2,0,1;,0,-1,1;-1,-2,1;2,2,1|47,44,40,61,68,55,43,68,57,47,49,55
183|2,2,1;,0,-1,1;2,1,1;-2,0,1;,1,-1,1;0,0,1;-2,1,1;-1,-2,1;1,2,1;2,0,1;0,1,1;-2,-2,1;-1,2,1|60,47,53,50,41,42,46,47,68,40,54,67,51
184|-1,2,1;2,1,1;-1,-1,1;0,1,1;,1,-2,1;0,2,1;-2,-2,1;1,2,1;,0,-1,1;-1,-2,1;2,0,1;,0,-2,1|58,40,60,65,50,60,56,55,47,58,40,62
185|0,-2,1;1,0,1;0,1,1;-2,-2,1;2,2,1;-2,0,1;,2,-1,1;,1,-2,1;-1,1,1;,2,-2,1;1,1,1;-1,-2,1|45,62,42,58,68,64,45,67,63,41,69,56
186|-1,-2,1;1,1,1;,0,-1,1;-1,1,1;,2,-1,1;,0,-2,1;2,1,1;-1,-1,1;2,2,1;-2,-2,1;,1,-1,1;-2,1,1|51,59,65,56,68,64,65,48,42,48,55,44
187|-2,1,1;,0,-2,1;2,0,1;0,2,1;-2,-2,1;,2,-1,1;1,0,1;-1,2,1;,0,-1,1;-2,2,1;,1,-1,1;0,0,1|49,43,56,48,60,51,55,60,57,51,55,63
188|0,0,1;2,2,1;-2,0,1;1,2,1;-2,-2,1;,1,-1,1;-1,-2,1;0,2,1;,1,-2,1;-2,1,1;-1,-1,1;2,1,1|54,65,61,53,68,57,67,47,69,40,51,67
189|2,1,1;1,0,1;-2,1,1;1,2,1;-1,1,1;-2,2,1;2,0,1;,0,-1,1;-1,2,1;0,0,1;2,2,1;-2,-1,1|62,49,62,49,60,40,60,64,67,48,46,67
190|-2,-1,1;2,0,1;-1,-2,1;-2,2,1;1,1,1;-1,2,1;,1,-2,1;-2,1,1;,0,-2,1;-1,1,1;,2,-2,1;1,0,1|52,49,66,44,46,63,62,62,56,49,66,56
191|1,0,1;0,2,1;,2,-2,1;0,0,1;-2,-2,1;1,2,1;,2,-1,1;1,1,1;,0,-2,1;-1,-1,1;-2,2,1;0,1,1;-2,0,1|51,69,44,48,68,53,42,51,66,43,45,48,65
192|-2,0,1;,1,-2,1;2,2,1;-2,-2,1;2,1,1;-1,-2,1;,2,-1,1;0,2,1;1,1,1;-1,2,1;1,0,1;,2,-2,1|62,64,51,40,54,51,67,57,52,41,58,40
193|2,-2,1;-1,1,1;,2,-1,1;-1,-2,1;1,0,1;-2,2,1;1,1,1;-1,2,1;,1,-2,1;-2,-1,1;1,2,1;2,0,1|56,57,65,56,54,52,44,64,52,60,67,47
194|2,0,1;-1,2,1;,1,-2,1;-2,2,1;0,0,1;1,2,1;-1,1,1;1,0,1;,0,-1,1;-1,0,1;-2,-1,1;,2,-2,1;-2,0,1|63,65,59,53,55,44,54,43,41,50,69,54,40
195|-2,0,1;,0,-2,1;1,1,1;,2,-2,1;-2,1,1;2,0,1;-1,-1,1;0,0,1;-2,-2,1;2,2,1;-1,1,1;,0,-1,1|51,69,60,62,53,40,67,44,49,42,51,54
196|0,-1,1;,2,-2,1;-2,2,1;,1,-2,1;0,1,1;1,2,1;-2,-2,1;,2,-1,1;-1,-2,1;-2,0,1;1,1,1;0,0,1|47,69,47,45,62,65,61,52,56,62,45,64
197|0,0,1;1,1,1;,2,-2,1;-1,2,1;,2,-1,1;,1,-2,1;-2,-1,1;2,0,1;-1,1,1;0,2,1;-2,-2,1;0,1,1;-1,-2,1;1,2,1|52,64,44,63,46,43,42,62,49,44,41,40,43,66
198|1,2,1;-1,0,1;2,1,1;-1,-1,1;-2,2,1;0,0,1;-2,1,1;,1,-1,1;0,2,1;-2,-2,1;2,0,1;-1,2,1|66,49,69,62,63,63,45,45,48,49,52,60
199|-1,2,1;,2,-2,1;-2,0,1;0,2,1;-1,1,1;,1,-2,1;-1,0,1;0,1,1;-2,-2,1;2,0,1;-2,2,1;1,1,1;2,2,1|53,60,66,61,43,49,66,54,48,41,45,51,47
200|2,2,1;-2,0,1;2,1,1;-2,2,1;,2,-1,1;1,2,1;-2,-1,1;0,2,1;-2,-2,1;,1,-1,1;,2,-2,1;-1,0,1|46,60,59,42,41,41,65,68,45,65,59,47
201|-1,0,1;0,1,1;1,2,1;-1,-1,1;,1,-2,1;-2,0,1;,1,-1,1;2,2,1;1,1,1;0,0,1;-2,-1,1;-1,-2,1|68,69,49,57,65,58,56,50,47,52,48,41
202|-1,-2,1;1,2,1;,2,-1,1;-1,0,1;-2,-1,1;0,1,1;-2,2,1;,1,-2,1;-1,2,1;-2,1,1;,0,-2,1;1,0,1|65,42,67,64,55,68,48,55,58,66,49,49
203|1,0,1;0,1,1;-2,2,1;,2,-2,1;-1,2,1;-2,1,1;,1,-1,1;2,1,1;-1,0,1;,0,-1,1;2,2,1;0,0,1;-1,-1,1|53,54,52,59,57,52,53,55,44,69,50,51,50
204|-1,-1,1;0,2,1;,1,-2,1;,2,-1,1;-1,-2,1;2,0,1;1,2,1;,0,-1,1;-2,1,1;,0,-2,1;-2,-1,1;,2,-2,1;-1,2,1|54,50,43,55,43,45,63,63,53,44,51,61,62
205|-1,2,1;,1,-2,1;-1,1,1;-2,0,1;-1,-1,1;1,2,1;-2,1,1;2,0,1;-1,-2,1;1,0,1;0,2,1;-2,-1,1;,0,-2,1|66,57,53,69,54,59,54,46,50,61,47,43,40
206|0,-2,1;-1,-1,1;,2,-2,1;0,2,1;-2,0,1;1,1,1;-2,2,1;1,0,1;-1,2,1;,0,-1,1;,1,-2,1;2,0,1|42,46,49,64,49,59,65,60,48,61,66,60
207|2,0,1;-1,1,1;-2,-2,1;-1,-1,1;0,0,1;-2,1,1;,2,-1,1;0,1,1;-2,0,1;1,1,1;0,2,1;,2,-2,1;-2,-1,1|50,58,67,50,49,48,44,58,69,40,55,44,55
208|-2,-1,1;2,0,1;0,1,1;,2,-2,1;-2,2,1;,0,-2,1;,1,-1,1;2,1,1;-1,-2,1;0,0,1;1,2,1;-1,0,1|47,40,47,54,63,65,55,54,47,50,56,56
209|-1,0,1;-2,1,1;-1,-2,1;,1,-1,1;2,0,1;0,1,1;,2,-2,1;-2,0,1;2,2,1;-2,-1,1;1,0,1;-2,-2,1|68,44,63,67,40,59,69,58,51,67,43,50
210|-2,-2,1;1,2,1;-1,0,1;2,1,1;,0,-1,1;,1,-2,1;-2,1,1;0,2,1;,1,-1,1;-2,2,1;0,1,1|56,65,66,69,68,68,59,50,60,59,49
211|0,1,1;-2,-1,1;1,1,1;0,2,1;,2,-1,1;-2,-2,1;1,0,1;-1,-2,1;,1,-1,1;-1,0,1;2,1,1;-2,0,1|62,68,46,40,45,53,64,64,53,48,51,42
212|-2,0,1;,1,-2,1;-1,1,1;-2,2,1;,1,-1,1;-2,-2,1;-1,0,1;2,2,1;1,0,1;-1,-2,1;,2,-1,1;,0,-2,1|67,58,47,51,51,51,50,67,57,68,61,47
213|0,-2,1;1,1,1;-2,-2,1;2,0,1;-2,1,1;1,0,1;0,1,1;,2,-1,1;-2,0,1;-1,2,1;,0,-1,1;2,1,1;-1,0,1|66,53,58,61,63,53,59,50,43,43,50,42,40
214|-1,0,1;1,2,1;0,1,1;-1,-1,1;2,0,1;0,2,1;-2,-1,1;,2,-2,1;,1,-1,1;-2,2,1;-1,1,1;,1,-2,1|48,44,48,40,49,48,55,59,59,69,53,68
215|1,-2,1;0,2,1;-1,-2,1;0,1,1;,2,-2,1;-1,-1,1;-2,1,1;0,0,1;2,1,1;-1,0,1;2,2,1;-2,-1,1|63,51,62,65,64,48,58,52,53,47,44,50
216|-2,-1,1;0,1,1;-2,-2,1;1,0,1;,2,-1,1;0,0,1;,1,-1,1;2,2,1;-2,0,1;,0,-2,1;-1,1,1;,2,-2,1|54,69,58,50,44,51,59,65,51,57,59,63
217|2,-2,1;-2,0,1;-1,2,1;,1,-2,1;-1,1,1;,2,-1,1;1,1,1;2,2,1;1,0,1;2,1,1;,1,-1,1;-2,2,1;,0,-1,1|55,40,45,46,54,69,49,61,62,44,44,58,69
218|0,-1,1;-2,0,1;-1,1,1;0,2,1;,1,-2,1;2,1,1;1,2,1;-1,-1,1;-2,2,1;,1,-1,1;-1,2,1;0,0,1;-2,1,1|63,45,62,62,41,51,45,45,59,59,47,41,51
219|-2,1,1;-1,0,1;-2,-1,1;1,1,1;,0,-2,1;1,0,1;0,2,1;,1,-2,1;0,1,1;,1,-1,1;-2,2,1;-1,-2,1|48,47,64,56,59,65,49,67,54,53,46,57
220|-1,-2,1;1,2,1;2,1,1;-1,2,1;,1,-2,1;-2,1,1;,2,-2,1;0,1,1;,1,-1,1;-2,0,1;-1,-1,1;1,1,1;2,0,1|49,51,49,54,49,62,62,59,42,54,65,58,41
221|2,0,1;,0,-1,1;1,1,1;-2,2,1;0,0,1;,2,-2,1;-2,1,1;,0,-2,1;2,1,1;-2,-1,1;-1,-2,1;0,1,1;2,2,1|45,60,54,51,60,57,58,54,56,46,46,44,62
222|2,2,1;0,0,1;,2,-2,1;-2,1,1;1,2,1;2,1,1;,1,-2,1;2,0,1;-2,-2,1;,2,-1,1;1,1,1;,0,-1,1|64,50,68,64,57,44,69,40,49,55,58,50
223|0,-1,1;,2,-2,1;-2,2,1;,0,-2,1;-1,1,1;1,0,1;-2,1,1;2,0,1;0,1,1;-1,2,1;-2,0,1;-1,-1,1;0,2,1|43,42,63,40,44,49,52,67,49,61,46,57,43
224|0,2,1;-2,-1,1;,2,-2,1;-2,2,1;,2,-1,1;-1,0,1;,1,-1,1;2,2,1;1,1,1;,0,-1,1;-2,1,1;2,0,1|65,56,65,68,68,42,47,66,63,43,62,51
225|2,0,1;-2,2,1;,1,-2,1;-1,1,1;-2,-2,1;-1,2,1;1,0,1;0,1,1;1,2,1;,0,-2,1;-2,0,1;1,1,1;-1,-2,1|55,56,53,60,68,42,40,52,52,46,56,57,49
226|-1,-2,1;-2,1,1;0,0,1;1,1,1;2,2,1;1,0,1;-1,1,1;1,2,1;,0,-2,1;2,1,1;-1,2,1;0,1,1;2,0,1|48,40,51,65,60,45,45,63,53,51,69,45,62
227|2,0,1;0,1,1;,2,-2,1;-1,1,1;1,2,1;,0,-2,1;-2,0,1;-1,-1,1;2,1,1;,0,-1,1;,1,-2,1;0,2,1;-2,-1,1|54,57,49,59,43,62,63,44,43,46,48,54,65
228|-2,-1,1;1,0,1;,2,-2,1;1,2,1;0,1,1;-2,0,1;0,2,1;-1,0,1;,0,-1,1;1,1,1;-2,2,1;-1,-2,1|48,45,69,46,58,66,53,40,69,59,69,48
229|-1,-2,1;1,1,1;-1,-1,1;,0,-2,1;1,2,1;0,0,1;-2,-2,1;,1,-1,1;-1,2,1;,2,-2,1;,0,-1,1;-2,2,1;0,1,1|46,50,42,41,49,55,67,63,69,64,40,48,63
230|0,1,1;2,2,1;1,0,1;-1,-1,1;0,0,1;1,2,1;,0,-2,1;,1,-1,1;2,0,1;-1,1,1;,0,-1,1;1,1,1|41,52,58,62,63,42,60,55,46,46,61,54
231|1,1,1;-2,-1,1;0,0,1;-2,1,1;1,2,1;2,0,1;0,2,1;1,0,1;,0,-1,1;2,2,1;-2,0,1;,2,-1,1|66,67,49,64,43,42,43,44,56,55,57,69
232|2,-1,1;1,0,1;2,1,1;0,0,1;2,2,1;-1,-1,1;,2,-2,1;0,2,1;,1,-2,1;0,1,1;1,2,1;-2,0,1;,1,-1,1|51,47,47,42,42,66,41,58,65,47,60,53,43
233|1,-1,1;-2,0,1;-1,2,1;-2,-2,1;,0,-1,1;1,2,1;-1,-2,1;-2,-1,1;-1,0,1;0,1,1;,2,-2,1|67,68,47,64,49,62,58,43,64,52,69
234|2,-2,1;1,0,1;,2,-1,1;0,1,1;-2,0,1;,0,-1,1;1,1,1;-2,-2,1;-1,1,1;1,2,1;-2,-1,1;0,0,1;,1,-1,1|64,67,44,46,46,67,47,63,52,40,48,62,43
235|1,-1,1;2,2,1;1,1,1;0,2,1;2,0,1;-2,1,1;0,0,1;-1,2,1;,2,-1,1;-1,1,1;-2,-2,1;-1,-1,1|49,63,49,49,66,50,48,69,61,51,49,63
236|-1,-1,1;0,0,1;-2,-2,1;2,1,1;1,2,1;-1,0,1;,0,-2,1;-1,2,1;,1,-2,1;,2,-1,1;0,1,1;1,0,1|43,65,58,55,49,50,63,64,41,45,69,50
237|1,0,1;-1,-1,1;-2,1,1;,0,-1,1;-2,0,1;,0,-2,1;-1,2,1;2,1,1;-2,2,1;,1,-2,1;2,2,1;-2,-1,1|61,51,49,57,61,64,69,61,45,44,67,52
238|-2,-1,1;-1,1,1;-2,-2,1;1,2,1;0,0,1;-2,2,1;,0,-2,1;1,0,1;2,1,1;,1,-1,1;0,2,1;1,1,1|52,53,58,43,68,52,61,58,54,57,46,57
239|1,1,1;-1,2,1;2,0,1;-1,-2,1;1,2,1;-1,1,1;-2,2,1;,2,-2,1;-2,1,1;0,0,1;-1,-1,1;2,1,1|43,58,69,48,65,55,48,66,69,58,56,45
240|2,1,1;-1,2,1;-2,0,1;0,1,1;,1,-1,1;-2,-2,1;-1,1,1;1,2,1;,2,-1,1;-2,1,1;-1,-2,1;1,0,1;-1,-1,1|69,47,58,50,51,56,45,66,40,40,48,57,49
241|-1,-1,1;0,0,1;,1,-1,1;-2,1,1;-1,-2,1;2,0,1;0,1,1;2,2,1;,1,-2,1;-2,-1,1;2,1,1;0,2,1|65,47,52,61,63,41,40,48,62,62,67,52
242|0,2,1;-2,1,1;,1,-1,1;,0,-2,1;2,0,1;-1,2,1;-2,0,1;1,1,1;-2,-1,1;,2,-2,1;-1,-1,1;2,2,1|67,62,57,43,47,54,57,61,58,44,56,67
243|2,2,1;0,1,1;-1,0,1;-2,2,1;,2,-2,1;-2,1,1;,1,-1,1;-2,0,1;-1,1,1;2,0,1;-1,2,1;1,0,1|67,46,47,62,46,63,61,52,65,55,55,69
244|1,0,1;,2,-1,1;-1,1,1;0,0,1;2,1,1;-1,-2,1;-2,-1,1;0,1,1;,1,-1,1;,2,-2,1;1,2,1;,0,-1,1;-2,0,1|48,55,44,48,41,40,68,65,67,52,51,54,41
245|-2,0,1;,0,-2,1;1,0,1;,2,-1,1;-1,1,1;,2,-2,1;1,2,1;,0,-1,1;2,1,1;-1,-1,1;0,2,1;-2,-1,1|56,61,62,50,60,53,54,53,62,56,63,65
246|-2,-1,1;-1,1,1;-2,2,1;,1,-1,1;-2,1,1;-1,0,1;-2,-2,1;,0,-1,1;1,1,1;,2,-1,1;,1,-2,1;2,0,1;,0,-2,1|48,58,69,63,50,43,56,61,42,46,56,55,46
